index,match_id,frame_start,frame_end,time_start,time_end,period,attacking_side_id,attacking_side,minute_start,second_start,duration,event_type_id,event_type,event_subtype_id,event_subtype,player_id,player_name,player_in_possession_id,player_in_possession_name,player_possession_frame_start,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,trajectory_angle,distance_covered,speed_avg,targeted,received,lead_to_shot,lead_to_goal,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,in_to_out,out_to_in,simultaneous_runs,give_and_go,passing_option,passing_option_start,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,intended_run_behind,break_defensive_line,push_defensive_line,inside_defensive_shape_start,inside_defensive_shape_end,separation_start,separation_end,separation_gain,received_in_space,opponents_ahead_start,opponents_ahead_end,opponents_overtaken
0,952209.0,239,255,00:21.9,00:23.5,1,2,right_to_left,0,21,1.6,1,off_ball_run,4,dropping_off,14407,L. Geertruida,4777,J. Cillessen,253,330.0,Netherland,-26.75,2.71,3,center,1,defensive_third,False,-31.08,-2.89,3,center,1,defensive_third,False,-127.71,7.08,15.85,False,False,False,False,False,False,0.0001,0.9763,0.8767,False,False,1,False,True,True,3,ahead,3,ahead,14.07,9.87,-40.82,2.49,3,center,1,defensive_third,False,-39.72,1.88,3,center,1,defensive_third,False,37.19,39.48,2.29,42.06,44.1,2.04,False,False,False,False,False,12.27,15.71,3.45,False,10,10,0
1,952209.0,248,256,00:22.8,00:23.6,1,2,right_to_left,0,22,0.8,1,off_ball_run,4,dropping_off,10738,V. van Dijk,4777,J. Cillessen,253,330.0,Netherland,-25.18,21.78,1,wide_left,1,defensive_third,False,-28.17,20.1,2,half_space_left,1,defensive_third,False,-150.67,3.44,15.4,True,True,False,False,False,False,0.0,0.9986,0.9351,False,True,1,False,True,True,3,ahead,3,ahead,24.73,21.59,-40.06,2.03,3,center,1,defensive_third,False,-39.73,1.86,3,center,1,defensive_third,False,34.4,36.47,2.07,43.28,44.2,0.92,False,False,False,False,False,12.3,11.98,-0.32,True,10,10,0
2,952209.0,310,323,00:29.0,00:30.3,1,2,right_to_left,0,29,1.3,1,off_ball_run,4,dropping_off,24466,J. Timber,14407,L. Geertruida,308,330.0,Netherland,-20.72,-25.63,5,wide_right,1,defensive_third,False,-26.4,-24.55,5,wide_right,1,defensive_third,False,169.23,5.37,15.95,False,False,False,False,False,False,0.0,0.9949,0.6699,False,False,0,False,True,True,3,ahead,3,ahead,26.74,23.06,-31.84,-1.31,3,center,1,defensive_third,False,-30.03,-1.78,3,center,1,defensive_third,False,27.89,32.61,4.72,45.33,46.29,0.96,False,False,False,False,False,10.87,12.1,1.23,False,9,10,-1
3,952209.0,411,431,00:39.1,00:41.1,1,2,right_to_left,0,39,2.0,1,off_ball_run,1,behind,10082,S. Berghuis,14407,L. Geertruida,399,330.0,Netherland,5.6,-22.14,5,wide_right,2,middle_third,False,11.14,-14.86,4,half_space_right,2,middle_third,False,52.73,9.84,17.54,False,False,False,False,False,True,0.0057,0.4528,0.9113,False,True,1,False,True,True,3,ahead,3,ahead,41.89,36.06,-24.9,6.57,3,center,1,defensive_third,False,-21.54,0.38,3,center,1,defensive_third,False,1.22,-0.49,-1.71,45.68,41.85,-3.83,True,True,False,False,False,11.15,2.37,-8.77,False,2,0,2
4,952209.0,433,442,00:41.3,00:42.2,1,2,right_to_left,0,41,0.9,1,off_ball_run,4,dropping_off,24466,J. Timber,14407,L. Geertruida,399,330.0,Netherland,-16.93,-23.82,5,wide_right,2,middle_third,False,-20.95,-24.77,5,wide_right,1,defensive_third,False,-166.7,3.71,16.33,True,True,False,False,False,False,0.0001,0.9979,0.9697,False,False,1,False,True,True,3,ahead,2,same_line,23.78,20.96,-21.3,-0.44,3,center,1,defensive_third,False,-20.32,-3.82,3,center,1,defensive_third,False,27.56,31.2,3.64,41.87,42.25,0.38,False,False,False,False,False,13.01,8.2,-4.81,True,9,10,-1
5,952209.0,438,457,00:41.8,00:43.7,1,2,right_to_left,0,41,1.9,1,off_ball_run,7,pulling_wide,3837,G. Wijnaldum,24466,J. Timber,452,330.0,Netherland,0.15,-14.67,4,half_space_right,2,middle_third,False,-2.3,-24.12,5,wide_right,2,middle_third,False,-104.53,9.33,18.16,False,False,False,False,False,False,0.0006,0.8727,0.9159,True,False,0,False,True,True,3,ahead,3,ahead,21.65,21.61,-19.23,-24.31,5,wide_right,1,defensive_third,False,-23.79,-26.37,5,wide_right,1,defensive_third,False,9.79,12.97,3.18,42.56,41.83,-0.73,False,False,False,False,False,8.45,9.39,0.94,False,4,5,-1
6,952209.0,528,542,00:50.8,00:52.2,1,2,right_to_left,0,50,1.4,1,off_ball_run,2,coming_short,7017,M. de Roon,10738,V. van Dijk,534,330.0,Netherland,-25.28,-6.54,3,center,1,defensive_third,False,-26.83,-0.63,3,center,1,defensive_third,False,104.7,6.12,15.66,True,True,False,False,False,False,0.0002,0.9951,0.9687,False,False,0,False,True,True,3,ahead,3,ahead,23.88,16.78,-38.32,13.46,2,half_space_left,1,defensive_third,False,-36.37,13.17,2,half_space_left,1,defensive_third,False,27.64,29.41,1.77,50.14,49.92,-0.22,False,False,False,True,True,9.11,9.4,0.29,True,8,8,0
7,952209.0,774,785,01:15.4,01:16.5,1,2,right_to_left,1,15,1.1,1,off_ball_run,8,run_ahead_of_the_ball,31930,X. Simons,10738,V. van Dijk,762,330.0,Netherland,5.91,17.4,2,half_space_left,2,middle_third,False,9.94,13.53,2,half_space_left,2,middle_third,False,-43.84,5.25,17.42,False,False,False,False,False,True,0.0188,0.3164,0.8108,False,False,0,False,True,True,3,ahead,3,ahead,24.79,26.45,-16.48,6.77,3,center,2,middle_third,False,-15.44,6.09,3,center,2,middle_third,False,6.03,4.11,-1.92,40.56,38.45,-2.11,False,False,False,True,True,3.62,2.47,-1.14,False,4,4,0
8,952209.0,797,806,01:17.7,01:18.6,1,2,right_to_left,1,17,0.9,1,off_ball_run,2,coming_short,33512,K. Taylor,14407,L. Geertruida,793,330.0,Netherland,-5.65,2.08,3,center,2,middle_third,False,-7.46,-1.27,3,center,2,middle_third,False,-118.38,3.4,15.21,False,False,False,False,False,False,0.0009,0.9928,0.8918,False,False,0,False,True,True,3,ahead,3,ahead,16.41,12.33,-19.98,-5.91,3,center,1,defensive_third,False,-19.08,-5.38,3,center,1,defensive_third,False,19.84,21.5,1.66,38.31,38.46,0.15,False,False,False,True,True,6.26,6.27,0.01,False,8,8,0
9,952209.0,868,889,01:24.8,01:26.9,1,2,right_to_left,1,24,2.1,1,off_ball_run,2,coming_short,33512,K. Taylor,7863,N. Aké,880,330.0,Netherland,-17.84,4.12,3,center,1,defensive_third,False,-15.03,15.08,2,half_space_left,2,middle_third,False,75.62,10.91,19.28,False,False,False,False,False,False,0.0014,0.6603,0.6411,True,False,1,False,True,True,3,ahead,3,ahead,25.11,17.45,-22.17,28.85,1,wide_left,1,defensive_third,False,-26.7,28.06,1,wide_left,1,defensive_third,False,23.49,19.03,-4.46,46.85,48.5,1.65,False,False,False,True,True,4.2,2.86,-1.34,False,8,6,2
10,952209.0,878,886,01:25.8,01:26.6,1,2,right_to_left,1,25,0.8,1,off_ball_run,2,coming_short,31930,X. Simons,7863,N. Aké,880,330.0,Netherland,-4.91,30.59,1,wide_left,2,middle_third,False,-8.33,31.01,1,wide_left,2,middle_third,False,173.0,3.45,15.42,False,False,False,False,False,False,0.0007,0.832,0.812,False,False,1,False,True,True,3,ahead,3,ahead,19.55,17.92,-24.43,29.54,1,wide_left,1,defensive_third,False,-26.08,28.57,1,wide_left,1,defensive_third,False,9.47,12.52,3.05,47.94,48.31,0.37,False,False,False,False,False,5.3,4.0,-1.3,False,6,6,0
11,952209.0,1025,1070,01:40.5,01:45.0,1,1,left_to_right,1,40,4.5,1,off_ball_run,1,behind,277,A. Rabiot,6028,K. Mbappé,1039,4.0,France,13.52,7.28,3,center,2,middle_third,False,41.93,8.69,3,center,3,attacking_third,True,2.84,28.28,22.79,False,False,False,False,True,False,0.1042,0.753,0.9162,False,False,1,False,True,True,1,behind,3,ahead,12.97,9.08,26.0,10.81,2,half_space_left,3,attacking_third,False,32.88,9.39,2,half_space_left,3,attacking_third,False,21.5,-1.7,-23.2,17.48,12.27,-5.21,True,True,False,True,False,5.7,1.95,-3.75,False,6,0,6
12,952209.0,1055,1062,01:43.5,01:44.2,1,1,left_to_right,1,43,0.7,1,off_ball_run,8,run_ahead_of_the_ball,12190,R. Kolo Muani,6028,K. Mbappé,1039,4.0,France,31.89,-1.53,3,center,3,attacking_third,False,34.76,-2.31,3,center,3,attacking_third,False,-15.2,2.57,15.24,False,False,False,False,True,True,0.0702,0.5336,0.7211,False,False,1,False,True,True,2,same_line,2,same_line,13.32,13.46,30.41,11.71,2,half_space_left,3,attacking_third,False,32.34,10.93,2,half_space_left,3,attacking_third,False,3.81,3.55,-0.26,16.8,14.19,-2.61,False,False,False,True,True,3.99,2.65,-1.34,False,4,4,0
13,952209.0,1066,1097,01:44.6,01:47.7,1,2,right_to_left,1,44,3.1,1,off_ball_run,8,run_ahead_of_the_ball,3837,G. Wijnaldum,24466,J. Timber,1071,330.0,Netherland,-18.42,-8.54,3,center,1,defensive_third,False,-16.84,-18.77,4,half_space_right,2,middle_third,False,-81.22,14.45,17.61,False,False,False,False,False,True,0.001,0.6064,0.8789,True,False,0,False,True,True,3,ahead,3,ahead,18.04,8.65,-35.92,-12.94,4,half_space_right,1,defensive_third,False,-24.89,-21.93,5,wide_right,1,defensive_third,False,18.21,18.96,0.75,52.71,50.38,-2.33,False,False,False,True,True,6.58,1.42,-5.15,False,4,4,0
14,952209.0,1161,1186,01:54.1,01:56.6,1,1,left_to_right,1,54,2.5,1,off_ball_run,9,support,6028,K. Mbappé,12190,R. Kolo Muani,1150,4.0,France,27.08,24.26,1,wide_left,3,attacking_third,False,37.35,17.84,2,half_space_left,3,attacking_third,True,-32.01,11.91,17.63,True,True,True,True,True,False,0.0489,0.8747,0.9627,False,True,0,False,True,True,2,same_line,2,same_line,17.28,12.62,25.49,7.05,3,center,3,attacking_third,False,39.66,5.43,3,center,3,attacking_third,True,4.41,2.37,-2.04,21.01,12.78,-8.23,False,False,False,False,False,11.6,6.98,-4.62,True,3,4,-1
15,952209.0,1172,1201,01:55.2,01:58.1,1,1,left_to_right,1,55,2.9,1,off_ball_run,3,cross_receiver,946,A. Griezmann,6028,K. Mbappé,1187,4.0,France,21.51,4.64,3,center,3,attacking_third,False,37.15,1.15,3,center,3,attacking_third,True,-12.58,15.72,20.09,True,True,True,True,True,False,0.1008,0.7643,0.934,False,False,1,False,True,True,1,behind,1,behind,20.46,14.31,32.27,22.04,1,wide_left,3,attacking_third,False,40.56,15.05,2,half_space_left,3,attacking_third,True,11.96,5.85,-6.11,19.03,9.5,-9.53,False,False,False,True,True,5.29,4.22,-1.07,True,4,4,0
16,952209.0,1172,1192,01:55.2,01:57.2,1,1,left_to_right,1,55,2.0,1,off_ball_run,3,cross_receiver,12190,R. Kolo Muani,6028,K. Mbappé,1187,4.0,France,31.81,7.22,3,center,3,attacking_third,False,42.0,3.5,3,center,3,attacking_third,True,-20.06,11.23,21.21,False,False,True,True,True,True,0.1452,0.2506,0.8094,False,False,1,True,True,True,2,same_line,3,ahead,14.83,12.93,32.27,22.04,1,wide_left,3,attacking_third,False,38.65,15.99,2,half_space_left,3,attacking_third,True,1.66,-0.4,-2.06,19.03,10.9,-8.13,False,False,False,True,False,0.84,0.46,-0.38,False,3,0,3
17,952209.0,1994,2006,03:17.4,03:18.6,1,2,right_to_left,3,17,1.2,1,off_ball_run,7,pulling_wide,7017,M. de Roon,14407,L. Geertruida,1991,330.0,Netherland,-4.26,-12.2,4,half_space_right,2,middle_third,False,-3.83,-17.47,4,half_space_right,2,middle_third,False,-85.34,5.29,15.79,False,False,False,False,False,False,0.0014,0.9184,0.7684,False,False,1,False,True,True,3,ahead,3,ahead,18.36,18.65,-20.52,-3.68,3,center,1,defensive_third,False,-19.38,-7.17,3,center,1,defensive_third,False,17.08,17.0,-0.08,39.68,39.33,-0.35,False,False,False,True,False,4.0,5.21,1.22,False,8,8,0
18,952209.0,1997,2020,03:17.7,03:20.0,1,2,right_to_left,3,17,2.3,1,off_ball_run,2,coming_short,33512,K. Taylor,14407,L. Geertruida,1991,330.0,Netherland,-2.67,8.97,3,center,2,middle_third,False,-5.81,-0.69,3,center,2,middle_third,False,-108.01,9.74,15.85,False,False,False,False,False,False,0.0021,0.9462,0.9133,False,False,1,False,True,False,3,ahead,3,ahead,22.12,14.06,-20.16,-4.57,3,center,1,defensive_third,False,-17.03,-9.16,3,center,2,middle_third,False,15.48,18.62,3.14,39.69,39.69,0.0,False,False,False,True,True,1.84,2.88,1.04,False,8,8,0
19,952209.0,2047,2056,03:22.7,03:23.6,1,2,right_to_left,3,22,0.9,1,off_ball_run,6,pulling_half_space,7387,M. Depay,10738,V. van Dijk,2056,330.0,Netherland,6.31,4.44,3,center,2,middle_third,False,6.03,8.64,3,center,2,middle_third,False,93.81,3.74,16.82,False,False,False,False,False,False,0.003,0.9481,0.7084,False,False,0,False,True,True,3,ahead,3,ahead,23.81,21.17,-15.91,12.99,2,half_space_left,2,middle_third,False,-14.15,15.05,2,half_space_left,2,middle_third,False,6.94,7.64,0.7,39.25,38.83,-0.42,False,False,False,True,True,2.96,4.9,1.94,False,4,4,0
20,952209.0,2057,2083,03:23.7,03:26.3,1,2,right_to_left,3,23,2.6,1,off_ball_run,7,pulling_wide,31930,X. Simons,7863,N. Aké,2069,330.0,Netherland,7.83,12.53,2,half_space_left,2,middle_third,False,7.5,26.91,1,wide_left,2,middle_third,False,91.31,14.64,20.05,False,False,False,False,False,False,0.0024,0.7412,0.9517,True,False,2,False,True,True,3,ahead,3,ahead,21.02,14.58,-6.52,27.89,1,wide_left,2,middle_third,False,-6.61,30.6,1,wide_left,2,middle_third,False,5.89,7.02,1.13,38.78,37.98,-0.8,False,False,False,True,False,2.99,0.87,-2.12,False,4,4,0
21,952209.0,2057,2076,03:23.7,03:25.6,1,2,right_to_left,3,23,1.9,1,off_ball_run,2,coming_short,7387,M. Depay,7863,N. Aké,2069,330.0,Netherland,5.94,9.12,3,center,2,middle_third,False,2.75,17.26,2,half_space_left,2,middle_third,False,111.4,8.36,16.62,True,True,False,False,False,False,0.0019,0.9662,0.8341,True,False,2,False,True,True,3,ahead,3,ahead,22.53,15.97,-6.52,27.89,1,wide_left,2,middle_third,False,-7.32,29.66,1,wide_left,2,middle_third,False,7.78,11.82,4.04,38.78,37.93,-0.85,False,False,False,True,True,5.18,2.8,-2.38,False,4,6,-2
22,952209.0,2062,2075,03:24.2,03:25.5,1,2,right_to_left,3,24,1.3,1,off_ball_run,4,dropping_off,10738,V. van Dijk,7863,N. Aké,2069,330.0,Netherland,-14.13,17.26,2,half_space_left,2,middle_third,False,-17.72,22.14,1,wide_left,1,defensive_third,False,126.34,5.71,16.74,False,False,False,False,False,False,0.0002,0.994,0.7351,True,False,2,True,True,True,1,behind,1,behind,13.34,12.71,-6.88,28.46,1,wide_left,2,middle_third,False,-7.36,29.51,1,wide_left,2,middle_third,False,28.15,32.28,4.13,38.48,37.94,-0.54,False,False,False,False,False,9.43,10.6,1.17,False,9,10,-1
23,952209.0,2103,2154,03:28.3,03:33.4,1,2,right_to_left,3,28,5.1,1,off_ball_run,8,run_ahead_of_the_ball,24466,J. Timber,14407,L. Geertruida,2103,330.0,Netherland,-10.74,-13.53,4,half_space_right,2,middle_third,False,15.48,-22.65,5,wide_right,2,middle_third,False,-19.18,27.58,20.05,True,True,False,False,False,False,0.0044,0.9549,0.9792,False,False,1,False,True,False,2,same_line,3,ahead,21.76,19.03,-10.23,8.22,3,center,2,middle_third,False,6.99,-5.62,3,center,2,middle_third,False,25.2,10.11,-15.09,38.04,26.91,-11.13,False,False,False,False,False,2.18,9.61,7.43,True,8,7,1
24,952209.0,2107,2133,03:28.7,03:31.3,1,2,right_to_left,3,28,2.6,1,off_ball_run,1,behind,10082,S. Berghuis,14407,L. Geertruida,2103,330.0,Netherland,13.71,-21.02,5,wide_right,2,middle_third,False,24.95,-12.6,4,half_space_right,3,attacking_third,False,36.84,14.81,20.26,False,False,False,False,False,True,0.0189,0.4984,0.8844,False,True,1,False,True,True,3,ahead,3,ahead,37.01,27.76,-10.02,7.38,3,center,2,middle_third,False,-0.2,-0.86,3,center,2,middle_third,False,1.29,-2.39,-3.68,37.5,29.94,-7.56,True,True,False,False,False,13.92,3.08,-10.84,False,1,0,1
25,952209.0,2147,2166,03:32.7,03:34.6,1,2,right_to_left,3,32,1.9,1,off_ball_run,8,run_ahead_of_the_ball,3837,G. Wijnaldum,24466,J. Timber,2154,330.0,Netherland,17.7,-7.55,3,center,3,attacking_third,False,26.7,-9.49,4,half_space_right,3,attacking_third,False,-12.16,8.7,15.5,False,False,False,False,True,True,0.0241,0.6222,0.6683,False,False,1,False,True,True,3,ahead,3,ahead,15.75,15.05,12.12,-22.28,5,wide_right,2,middle_third,False,19.03,-22.44,5,wide_right,3,attacking_third,False,6.26,2.31,-3.95,28.54,23.49,-5.05,False,False,False,True,True,4.36,3.04,-1.32,False,4,3,1
26,952209.0,2160,2180,03:34.0,03:36.0,1,2,right_to_left,3,34,2.0,1,off_ball_run,7,pulling_wide,10082,S. Berghuis,24466,J. Timber,2154,330.0,Netherland,27.19,-14.26,4,half_space_right,3,attacking_third,False,32.89,-26.07,5,wide_right,3,attacking_third,False,-64.24,13.43,24.44,True,True,False,False,False,False,0.0039,0.8667,0.9902,True,False,1,False,True,True,3,ahead,3,ahead,12.84,11.17,17.52,-22.7,5,wide_right,3,attacking_third,False,22.65,-21.62,5,wide_right,3,attacking_third,False,-0.15,2.94,3.09,25.46,16.67,-8.79,False,False,False,False,False,3.74,2.77,-0.97,False,0,2,-2
27,952209.0,2167,2181,03:34.7,03:36.1,1,2,right_to_left,3,34,1.4,1,off_ball_run,8,run_ahead_of_the_ball,3837,G. Wijnaldum,10082,S. Berghuis,2180,330.0,Netherland,27.29,-9.49,4,half_space_right,3,attacking_third,False,35.02,-9.45,4,half_space_right,3,attacking_third,False,0.3,7.73,17.96,False,False,False,False,True,True,0.0371,0.241,0.6985,False,False,0,False,True,True,2,same_line,2,same_line,9.03,17.17,28.1,-18.48,4,half_space_right,3,attacking_third,False,33.43,-26.55,5,wide_right,3,attacking_third,False,2.17,1.28,-0.89,23.04,16.2,-6.84,False,False,False,True,True,2.91,2.43,-0.47,False,3,1,2
28,952209.0,2967,2978,04:54.7,04:55.8,1,2,right_to_left,4,54,1.1,1,off_ball_run,8,run_ahead_of_the_ball,31930,X. Simons,7863,N. Aké,2972,330.0,Netherland,1.35,20.47,1,wide_left,2,middle_third,False,5.57,24.27,1,wide_left,2,middle_third,False,42.0,5.25,18.39,False,False,False,False,False,True,0.0067,0.5563,0.8603,False,False,0,False,True,True,3,ahead,3,ahead,12.61,12.78,-3.07,32.28,1,wide_left,2,middle_third,False,-5.36,30.89,1,wide_left,2,middle_third,False,8.87,5.97,-2.9,42.28,40.96,-1.32,False,False,False,True,False,5.08,6.87,1.79,False,4,3,1
29,952209.0,3076,3104,05:05.6,05:08.4,1,2,right_to_left,5,5,2.8,1,off_ball_run,1,behind,3837,G. Wijnaldum,10738,V. van Dijk,3080,330.0,Netherland,-1.58,-12.67,4,half_space_right,2,middle_third,False,13.7,-1.57,3,center,2,middle_third,False,36.0,18.96,24.21,False,False,False,False,False,True,0.0178,0.4004,0.919,False,True,0,False,True,False,3,ahead,3,ahead,37.97,37.61,-21.48,19.67,2,half_space_left,1,defensive_third,False,-19.02,16.98,2,half_space_left,1,defensive_third,False,9.34,2.94,-6.4,44.74,35.86,-8.88,True,False,False,True,True,4.57,6.06,1.49,False,5,1,4
30,952209.0,3105,3151,05:08.5,05:13.1,1,2,right_to_left,5,8,4.6,1,off_ball_run,2,coming_short,7387,M. Depay,10082,S. Berghuis,3125,330.0,Netherland,11.64,8.72,3,center,2,middle_third,False,15.88,-10.92,4,half_space_right,2,middle_third,False,-77.82,23.03,17.96,False,False,False,False,False,False,0.0031,0.8804,0.7407,True,False,2,False,True,False,2,same_line,3,ahead,33.51,19.51,14.57,-24.66,5,wide_right,2,middle_third,False,8.45,-28.96,5,wide_right,2,middle_third,False,5.42,7.79,2.37,35.44,28.83,-6.61,False,False,False,False,True,3.56,2.24,-1.32,False,2,4,-2
31,952209.0,3115,3153,05:09.5,05:13.3,1,2,right_to_left,5,9,3.8,1,off_ball_run,2,coming_short,7017,M. de Roon,10082,S. Berghuis,3125,330.0,Netherland,-5.12,2.71,3,center,2,middle_third,False,3.31,-11.85,4,half_space_right,2,middle_third,False,-59.93,17.18,16.24,True,True,False,False,False,False,0.002,0.9878,0.9744,True,False,2,False,True,False,1,behind,1,behind,34.86,17.75,16.31,-24.78,5,wide_right,2,middle_third,False,8.14,-28.93,5,wide_right,2,middle_third,False,24.33,20.21,-4.12,33.29,28.98,-4.31,False,False,False,True,True,7.63,7.06,-0.57,True,8,9,-1
32,952209.0,3119,3139,05:09.9,05:11.9,1,2,right_to_left,5,9,2.0,1,off_ball_run,9,support,24466,J. Timber,10082,S. Berghuis,3125,330.0,Netherland,-1.27,-23.59,5,wide_right,2,middle_third,False,6.68,-28.56,5,wide_right,2,middle_third,False,-32.01,9.73,17.39,False,False,False,False,False,False,0.0022,0.9655,0.9926,False,False,2,False,True,True,1,behind,1,behind,17.55,5.8,16.26,-24.44,5,wide_right,2,middle_third,False,12.27,-27.0,5,wide_right,2,middle_third,False,20.27,16.67,-3.6,33.5,29.15,-4.35,False,False,False,False,False,8.17,8.87,0.69,False,7,6,1
33,952209.0,3207,3241,05:18.7,05:22.1,1,2,right_to_left,5,18,3.4,1,off_ball_run,6,pulling_half_space,7387,M. Depay,31930,X. Simons,3220,330.0,Netherland,20.05,-5.67,3,center,3,attacking_third,False,22.01,10.52,2,half_space_left,3,attacking_third,False,83.1,16.34,17.56,False,False,False,False,False,True,0.0115,0.5941,0.8758,True,False,2,False,True,False,3,ahead,3,ahead,35.62,20.58,11.37,28.88,1,wide_left,2,middle_third,False,8.0,25.59,1,wide_left,2,middle_third,False,2.82,2.48,-0.34,29.63,28.01,-1.62,False,False,False,True,True,3.3,1.97,-1.33,False,3,2,1
34,952209.0,3207,3229,05:18.7,05:20.9,1,2,right_to_left,5,18,2.2,1,off_ball_run,2,coming_short,33512,K. Taylor,31930,X. Simons,3220,330.0,Netherland,17.66,3.61,3,center,3,attacking_third,False,13.25,12.98,2,half_space_left,2,middle_third,False,115.2,10.45,16.66,True,True,False,False,False,False,0.0046,0.8428,0.8838,True,False,2,False,True,True,3,ahead,3,ahead,26.04,17.97,11.37,28.88,1,wide_left,2,middle_third,False,8.68,30.36,1,wide_left,2,middle_third,False,5.21,10.01,4.8,29.63,29.24,-0.39,False,False,False,True,True,4.07,5.25,1.18,True,3,4,-1
35,952209.0,3220,3238,05:20.0,05:21.8,1,2,right_to_left,5,20,1.8,1,off_ball_run,8,run_ahead_of_the_ball,7863,N. Aké,31930,X. Simons,3220,330.0,Netherland,3.03,22.13,1,wide_left,2,middle_third,False,11.27,23.39,1,wide_left,2,middle_third,False,8.69,8.36,16.59,False,False,False,False,False,False,0.0053,0.7445,0.6311,False,False,2,True,True,True,1,behind,3,ahead,10.05,4.81,8.38,30.64,1,wide_left,2,middle_third,False,8.25,27.13,1,wide_left,2,middle_third,False,19.75,12.91,-6.84,29.72,28.32,-1.4,False,False,False,False,True,1.64,2.27,0.63,False,10,6,4
36,952209.0,3242,3272,05:22.2,05:25.2,1,2,right_to_left,5,22,3.0,1,off_ball_run,7,pulling_wide,7387,M. Depay,33512,K. Taylor,3249,330.0,Netherland,22.13,10.99,2,half_space_left,3,attacking_third,False,29.72,23.41,1,wide_left,3,attacking_third,False,58.57,15.92,19.05,False,False,False,False,False,False,0.0114,0.8839,0.9415,True,False,1,False,True,True,3,ahead,3,ahead,11.42,8.51,12.83,17.61,2,half_space_left,2,middle_third,False,22.38,19.11,2,half_space_left,3,attacking_third,False,2.46,2.76,0.3,27.91,20.02,-7.89,False,False,False,True,False,2.03,5.46,3.43,False,2,2,0
37,952209.0,3243,3271,05:22.3,05:25.1,1,2,right_to_left,5,22,2.8,1,off_ball_run,1,behind,3837,G. Wijnaldum,33512,K. Taylor,3249,330.0,Netherland,16.63,0.7,3,center,2,middle_third,False,31.66,5.51,3,center,3,attacking_third,False,17.75,15.81,20.11,True,False,False,False,True,True,0.071,0.4925,0.9565,False,False,1,False,True,True,3,ahead,3,ahead,17.54,16.56,12.92,17.84,2,half_space_left,2,middle_third,False,22.09,19.03,2,half_space_left,3,attacking_third,False,8.07,0.48,-7.59,27.8,20.36,-7.44,True,False,False,True,False,2.69,3.07,0.38,False,3,1,2
38,952209.0,3627,3645,06:00.7,06:02.5,1,1,left_to_right,6,0,1.8,1,off_ball_run,8,run_ahead_of_the_ball,277,A. Rabiot,11606,T. Hernández,3624,4.0,France,-1.37,17.66,2,half_space_left,2,middle_third,False,4.67,24.28,1,wide_left,2,middle_third,False,47.62,9.0,17.85,False,False,False,False,False,False,0.0073,0.8492,0.7107,True,False,0,False,True,True,2,same_line,3,ahead,14.34,10.36,-3.41,31.85,1,wide_left,2,middle_third,False,-2.67,31.59,1,wide_left,2,middle_third,False,16.37,10.2,-6.17,37.5,37.63,0.13,False,False,False,False,True,4.35,2.58,-1.77,False,9,6,3
39,952209.0,3728,3755,06:10.8,06:13.5,1,1,left_to_right,6,10,2.7,1,off_ball_run,8,run_ahead_of_the_ball,5922,K. Coman,16320,I. Konaté,3716,4.0,France,0.24,-29.85,5,wide_right,2,middle_third,False,-2.48,-18.28,4,half_space_right,2,middle_third,False,103.23,12.32,16.89,False,False,False,False,False,False,0.0021,0.8723,0.8495,False,True,2,False,True,True,3,ahead,3,ahead,24.62,8.51,-22.72,-20.96,5,wide_right,1,defensive_third,False,-9.36,-23.29,5,wide_right,2,middle_third,False,12.67,14.56,1.89,39.59,40.42,0.83,False,False,False,False,True,2.83,4.43,1.61,False,6,5,1
40,952209.0,3736,3752,06:11.6,06:13.2,1,1,left_to_right,6,11,1.6,1,off_ball_run,2,coming_short,946,A. Griezmann,16320,I. Konaté,3716,4.0,France,6.4,-27.59,5,wide_right,2,middle_third,False,-0.33,-31.48,5,wide_right,2,middle_third,False,-149.97,7.81,17.1,False,False,False,False,False,False,0.0009,0.8777,0.915,False,False,2,False,True,True,3,ahead,3,ahead,27.52,13.67,-20.56,-22.07,5,wide_right,1,defensive_third,False,-11.14,-23.12,5,wide_right,2,middle_third,False,5.78,12.24,6.46,40.32,40.59,0.27,False,False,False,False,False,3.49,3.84,0.35,False,4,5,-1
