frame,matchPeriod,team.name,player.id.wyscout,player.id.skillcorner,pass.recipient.id.wyscout,pass.recipient.id.skillcorner,location.x,location.y,pass.endLocation.x,pass.endLocation.y,play_direction,dxt,tracking.object_id,tracking.x,tracking.y,tracking.z,extrapolated,location.x_original,location.y_original,endLocation.x_original,endLocation.y_original,tracking.is_self,tracking.is_teammate,responsibility
27512,1,Netherland,134102,7863,116,3837,-33.882352941176464,-26.71578947368421,-40.58333333333333,-28.90105263157895,TOP_TO_BOTTOM,0.010516479950131899,24466,-2.22,-11.59,0.0,True,82,10,89,7,False,True,0.0
27512,1,Netherland,134102,7863,116,3837,-33.882352941176464,-26.71578947368421,-40.58333333333333,-28.90105263157895,TOP_TO_BOTTOM,0.010516479950131899,10738,-13.02,-21.78,0.0,True,82,10,89,7,False,True,0.0
27512,1,Netherland,134102,7863,116,3837,-33.882352941176464,-26.71578947368421,-40.58333333333333,-28.90105263157895,TOP_TO_BOTTOM,0.010516479950131899,14407,-7.71,7.95,0.0,True,82,10,89,7,False,True,0.0
27512,1,Netherland,134102,7863,116,3837,-33.882352941176464,-26.71578947368421,-40.58333333333333,-28.90105263157895,TOP_TO_BOTTOM,0.010516479950131899,7863,-30.86,-27.92,0.0,False,82,10,89,7,True,True,0.0
27512,1,Netherland,134102,7863,116,3837,-33.882352941176464,-26.71578947368421,-40.58333333333333,-28.90105263157895,TOP_TO_BOTTOM,0.010516479950131899,3837,-35.29,-30.8,0.0,False,82,10,89,7,False,True,0.0
27512,1,Netherland,134102,7863,116,3837,-33.882352941176464,-26.71578947368421,-40.58333333333333,-28.90105263157895,TOP_TO_BOTTOM,0.010516479950131899,7017,-26.48,-21.63,0.0,False,82,10,89,7,False,True,0.0
27512,1,Netherland,134102,7863,116,3837,-33.882352941176464,-26.71578947368421,-40.58333333333333,-28.90105263157895,TOP_TO_BOTTOM,0.010516479950131899,31930,-26.18,-4.04,0.0,False,82,10,89,7,False,True,0.0
27512,1,Netherland,134102,7863,116,3837,-33.882352941176464,-26.71578947368421,-40.58333333333333,-28.90105263157895,TOP_TO_BOTTOM,0.010516479950131899,10082,-34.65,6.88,0.0,False,82,10,89,7,False,True,0.0
27512,1,Netherland,134102,7863,116,3837,-33.882352941176464,-26.71578947368421,-40.58333333333333,-28.90105263157895,TOP_TO_BOTTOM,0.010516479950131899,7387,-30.2,-24.27,0.0,False,82,10,89,7,False,True,0.0
27512,1,Netherland,134102,7863,116,3837,-33.882352941176464,-26.71578947368421,-40.58333333333333,-28.90105263157895,TOP_TO_BOTTOM,0.010516479950131899,10916,-34.14,-9.17,0.0,False,82,10,89,7,False,True,0.0
27555,1,Netherland,116,3837,625,7017,-27.529411764705884,-28.172631578947367,-15.882352941176464,-26.71578947368421,TOP_TO_BOTTOM,-0.013411737224106799,-1,-29.18,-29.18,0.02,False,76,8,65,10,False,False,0.0
27555,1,Netherland,116,3837,625,7017,-27.529411764705884,-28.172631578947367,-15.882352941176464,-26.71578947368421,TOP_TO_BOTTOM,-0.013411737224106799,7604,-48.2,-1.05,0.0,False,76,8,65,10,False,False,0.0
27555,1,Netherland,116,3837,625,7017,-27.529411764705884,-28.172631578947367,-15.882352941176464,-26.71578947368421,TOP_TO_BOTTOM,-0.013411737224106799,16320,-38.5,-18.89,0.0,False,76,8,65,10,False,False,0.0
27555,1,Netherland,116,3837,625,7017,-27.529411764705884,-28.172631578947367,-15.882352941176464,-26.71578947368421,TOP_TO_BOTTOM,-0.013411737224106799,11516,-38.79,-2.72,0.0,False,76,8,65,10,False,False,0.0
27555,1,Netherland,116,3837,625,7017,-27.529411764705884,-28.172631578947367,-15.882352941176464,-26.71578947368421,TOP_TO_BOTTOM,-0.013411737224106799,11630,-36.13,-25.18,0.0,False,76,8,65,10,False,False,0.0
27555,1,Netherland,116,3837,625,7017,-27.529411764705884,-28.172631578947367,-15.882352941176464,-26.71578947368421,TOP_TO_BOTTOM,-0.013411737224106799,11606,-40.13,4.13,0.0,False,76,8,65,10,False,False,0.0
27555,1,Netherland,116,3837,625,7017,-27.529411764705884,-28.172631578947367,-15.882352941176464,-26.71578947368421,TOP_TO_BOTTOM,-0.013411737224106799,12218,-33.54,-19.47,0.0,False,76,8,65,10,False,False,0.0
27555,1,Netherland,116,3837,625,7017,-27.529411764705884,-28.172631578947367,-15.882352941176464,-26.71578947368421,TOP_TO_BOTTOM,-0.013411737224106799,277,-33.35,-3.03,0.0,False,76,8,65,10,False,False,0.0
27555,1,Netherland,116,3837,625,7017,-27.529411764705884,-28.172631578947367,-15.882352941176464,-26.71578947368421,TOP_TO_BOTTOM,-0.013411737224106799,946,-28.03,-22.71,0.0,False,76,8,65,10,False,False,0.0
27555,1,Netherland,116,3837,625,7017,-27.529411764705884,-28.172631578947367,-15.882352941176464,-26.71578947368421,TOP_TO_BOTTOM,-0.013411737224106799,5922,-31.63,-27.92,0.0,False,76,8,65,10,False,False,0.0
27555,1,Netherland,116,3837,625,7017,-27.529411764705884,-28.172631578947367,-15.882352941176464,-26.71578947368421,TOP_TO_BOTTOM,-0.013411737224106799,6028,-12.27,9.1,0.0,True,76,8,65,10,False,False,0.0
27555,1,Netherland,116,3837,625,7017,-27.529411764705884,-28.172631578947367,-15.882352941176464,-26.71578947368421,TOP_TO_BOTTOM,-0.013411737224106799,12190,-16.28,-19.77,0.0,False,76,8,65,10,False,False,0.0
27555,1,Netherland,116,3837,625,7017,-27.529411764705884,-28.172631578947367,-15.882352941176464,-26.71578947368421,TOP_TO_BOTTOM,-0.013411737224106799,4777,28.35,-4.48,0.0,True,76,8,65,10,False,True,0.0
27555,1,Netherland,116,3837,625,7017,-27.529411764705884,-28.172631578947367,-15.882352941176464,-26.71578947368421,TOP_TO_BOTTOM,-0.013411737224106799,24466,-3.43,-10.95,0.0,True,76,8,65,10,False,True,0.0
27555,1,Netherland,116,3837,625,7017,-27.529411764705884,-28.172631578947367,-15.882352941176464,-26.71578947368421,TOP_TO_BOTTOM,-0.013411737224106799,10738,-16.13,-19.36,0.0,False,76,8,65,10,False,True,0.0
27555,1,Netherland,116,3837,625,7017,-27.529411764705884,-28.172631578947367,-15.882352941176464,-26.71578947368421,TOP_TO_BOTTOM,-0.013411737224106799,14407,-10.14,8.95,0.0,True,76,8,65,10,False,True,0.0
27555,1,Netherland,116,3837,625,7017,-27.529411764705884,-28.172631578947367,-15.882352941176464,-26.71578947368421,TOP_TO_BOTTOM,-0.013411737224106799,7863,-36.37,-15.38,0.0,False,76,8,65,10,False,True,0.0
27555,1,Netherland,116,3837,625,7017,-27.529411764705884,-28.172631578947367,-15.882352941176464,-26.71578947368421,TOP_TO_BOTTOM,-0.013411737224106799,3837,-29.65,-29.38,0.0,False,76,8,65,10,True,True,0.0
27555,1,Netherland,116,3837,625,7017,-27.529411764705884,-28.172631578947367,-15.882352941176464,-26.71578947368421,TOP_TO_BOTTOM,-0.013411737224106799,7017,-22.55,-26.39,0.0,False,76,8,65,10,False,True,0.0
27555,1,Netherland,116,3837,625,7017,-27.529411764705884,-28.172631578947367,-15.882352941176464,-26.71578947368421,TOP_TO_BOTTOM,-0.013411737224106799,31930,-32.27,1.1,0.0,False,76,8,65,10,False,True,0.0
27555,1,Netherland,116,3837,625,7017,-27.529411764705884,-28.172631578947367,-15.882352941176464,-26.71578947368421,TOP_TO_BOTTOM,-0.013411737224106799,10082,-38.3,7.5,0.0,False,76,8,65,10,False,True,0.0
27555,1,Netherland,116,3837,625,7017,-27.529411764705884,-28.172631578947367,-15.882352941176464,-26.71578947368421,TOP_TO_BOTTOM,-0.013411737224106799,7387,-38.0,-25.22,0.0,False,76,8,65,10,False,True,0.0
27555,1,Netherland,116,3837,625,7017,-27.529411764705884,-28.172631578947367,-15.882352941176464,-26.71578947368421,TOP_TO_BOTTOM,-0.013411737224106799,10916,-37.25,-2.66,0.0,False,76,8,65,10,False,True,0.0
27574,1,Netherland,625,7017,370,10738,-15.882352941176464,-26.71578947368421,-22.235294117647058,-3.523076923076923,TOP_TO_BOTTOM,0.0148252896555643,-1,-19.24,-27.56,-0.05,False,65,10,71,45,False,False,0.0
27574,1,Netherland,625,7017,370,10738,-15.882352941176464,-26.71578947368421,-22.235294117647058,-3.523076923076923,TOP_TO_BOTTOM,0.0148252896555643,7604,-46.65,-0.9,0.0,False,65,10,71,45,False,False,0.0
27574,1,Netherland,625,7017,370,10738,-15.882352941176464,-26.71578947368421,-22.235294117647058,-3.523076923076923,TOP_TO_BOTTOM,0.0148252896555643,16320,-35.03,-16.16,0.0,False,65,10,71,45,False,False,0.0
27574,1,Netherland,625,7017,370,10738,-15.882352941176464,-26.71578947368421,-22.235294117647058,-3.523076923076923,TOP_TO_BOTTOM,0.0148252896555643,11516,-35.73,-3.73,0.0,False,65,10,71,45,False,False,0.0
27574,1,Netherland,625,7017,370,10738,-15.882352941176464,-26.71578947368421,-22.235294117647058,-3.523076923076923,TOP_TO_BOTTOM,0.0148252896555643,11630,-33.34,-26.24,0.0,False,65,10,71,45,False,False,0.0
27574,1,Netherland,625,7017,370,10738,-15.882352941176464,-26.71578947368421,-22.235294117647058,-3.523076923076923,TOP_TO_BOTTOM,0.0148252896555643,11606,-36.18,4.84,0.0,False,65,10,71,45,False,False,0.0
27574,1,Netherland,625,7017,370,10738,-15.882352941176464,-26.71578947368421,-22.235294117647058,-3.523076923076923,TOP_TO_BOTTOM,0.0148252896555643,12218,-30.19,-15.87,0.0,False,65,10,71,45,False,False,0.0
27574,1,Netherland,625,7017,370,10738,-15.882352941176464,-26.71578947368421,-22.235294117647058,-3.523076923076923,TOP_TO_BOTTOM,0.0148252896555643,277,-30.6,-1.82,0.0,False,65,10,71,45,False,False,0.2900324678749606
27574,1,Netherland,625,7017,370,10738,-15.882352941176464,-26.71578947368421,-22.235294117647058,-3.523076923076923,TOP_TO_BOTTOM,0.0148252896555643,946,-21.02,-24.37,0.0,False,65,10,71,45,False,False,0.0
27574,1,Netherland,625,7017,370,10738,-15.882352941176464,-26.71578947368421,-22.235294117647058,-3.523076923076923,TOP_TO_BOTTOM,0.0148252896555643,5922,-26.79,-27.84,0.0,False,65,10,71,45,False,False,0.0
27574,1,Netherland,625,7017,370,10738,-15.882352941176464,-26.71578947368421,-22.235294117647058,-3.523076923076923,TOP_TO_BOTTOM,0.0148252896555643,6028,-12.02,9.29,0.0,True,65,10,71,45,False,False,0.0
27574,1,Netherland,625,7017,370,10738,-15.882352941176464,-26.71578947368421,-22.235294117647058,-3.523076923076923,TOP_TO_BOTTOM,0.0148252896555643,12190,-16.72,-18.16,0.0,False,65,10,71,45,False,False,0.6571629760546884
27574,1,Netherland,625,7017,370,10738,-15.882352941176464,-26.71578947368421,-22.235294117647058,-3.523076923076923,TOP_TO_BOTTOM,0.0148252896555643,4777,28.82,-4.17,0.0,True,65,10,71,45,False,True,0.0
27574,1,Netherland,625,7017,370,10738,-15.882352941176464,-26.71578947368421,-22.235294117647058,-3.523076923076923,TOP_TO_BOTTOM,0.0148252896555643,24466,-1.65,-10.83,0.0,True,65,10,71,45,False,True,0.0
27574,1,Netherland,625,7017,370,10738,-15.882352941176464,-26.71578947368421,-22.235294117647058,-3.523076923076923,TOP_TO_BOTTOM,0.0148252896555643,10738,-18.91,-14.84,0.0,False,65,10,71,45,False,True,0.0
27574,1,Netherland,625,7017,370,10738,-15.882352941176464,-26.71578947368421,-22.235294117647058,-3.523076923076923,TOP_TO_BOTTOM,0.0148252896555643,14407,-8.33,10.33,0.0,True,65,10,71,45,False,True,0.0
27574,1,Netherland,625,7017,370,10738,-15.882352941176464,-26.71578947368421,-22.235294117647058,-3.523076923076923,TOP_TO_BOTTOM,0.0148252896555643,7863,-33.47,-16.49,0.0,False,65,10,71,45,False,True,0.0
27574,1,Netherland,625,7017,370,10738,-15.882352941176464,-26.71578947368421,-22.235294117647058,-3.523076923076923,TOP_TO_BOTTOM,0.0148252896555643,3837,-25.26,-28.43,0.0,False,65,10,71,45,False,True,0.0
27574,1,Netherland,625,7017,370,10738,-15.882352941176464,-26.71578947368421,-22.235294117647058,-3.523076923076923,TOP_TO_BOTTOM,0.0148252896555643,7017,-19.47,-27.86,0.0,False,65,10,71,45,True,True,0.0
27574,1,Netherland,625,7017,370,10738,-15.882352941176464,-26.71578947368421,-22.235294117647058,-3.523076923076923,TOP_TO_BOTTOM,0.0148252896555643,31930,-29.42,1.68,0.0,False,65,10,71,45,False,True,0.0
27574,1,Netherland,625,7017,370,10738,-15.882352941176464,-26.71578947368421,-22.235294117647058,-3.523076923076923,TOP_TO_BOTTOM,0.0148252896555643,10082,-36.2,10.01,0.0,False,65,10,71,45,False,True,0.0
27574,1,Netherland,625,7017,370,10738,-15.882352941176464,-26.71578947368421,-22.235294117647058,-3.523076923076923,TOP_TO_BOTTOM,0.0148252896555643,7387,-33.07,-28.22,0.0,False,65,10,71,45,False,True,0.0
27574,1,Netherland,625,7017,370,10738,-15.882352941176464,-26.71578947368421,-22.235294117647058,-3.523076923076923,TOP_TO_BOTTOM,0.0148252896555643,10916,-34.99,-3.97,0.0,False,65,10,71,45,False,True,0.0
28284,2,France,3682,946,480145,12218,0.0,0.7046153846153846,6.352941176470587,-0.7046153846153846,TOP_TO_BOTTOM,-0.0022198167879383,-1,4.83,0.3,0.12,True,50,51,44,49,False,False,0.0
28284,2,France,3682,946,480145,12218,0.0,0.7046153846153846,6.352941176470587,-0.7046153846153846,TOP_TO_BOTTOM,-0.0022198167879383,4777,-40.01,-0.12,0.0,True,50,51,44,49,False,False,0.0
28284,2,France,3682,946,480145,12218,0.0,0.7046153846153846,6.352941176470587,-0.7046153846153846,TOP_TO_BOTTOM,-0.0022198167879383,24466,-16.33,-11.38,0.0,True,50,51,44,49,False,False,0.0
28284,2,France,3682,946,480145,12218,0.0,0.7046153846153846,6.352941176470587,-0.7046153846153846,TOP_TO_BOTTOM,-0.0022198167879383,10738,-17.95,-1.31,0.0,True,50,51,44,49,False,False,0.0
28284,2,France,3682,946,480145,12218,0.0,0.7046153846153846,6.352941176470587,-0.7046153846153846,TOP_TO_BOTTOM,-0.0022198167879383,14407,-14.87,-19.44,0.0,True,50,51,44,49,False,False,0.0
28284,2,France,3682,946,480145,12218,0.0,0.7046153846153846,6.352941176470587,-0.7046153846153846,TOP_TO_BOTTOM,-0.0022198167879383,7863,-12.76,24.06,0.0,True,50,51,44,49,False,False,0.0
28284,2,France,3682,946,480145,12218,0.0,0.7046153846153846,6.352941176470587,-0.7046153846153846,TOP_TO_BOTTOM,-0.0022198167879383,3837,-7.67,4.71,0.0,True,50,51,44,49,False,False,0.0
28284,2,France,3682,946,480145,12218,0.0,0.7046153846153846,6.352941176470587,-0.7046153846153846,TOP_TO_BOTTOM,-0.0022198167879383,7017,-7.56,-8.24,0.0,True,50,51,44,49,False,False,0.0
28284,2,France,3682,946,480145,12218,0.0,0.7046153846153846,6.352941176470587,-0.7046153846153846,TOP_TO_BOTTOM,-0.0022198167879383,31930,0.69,8.93,0.0,True,50,51,44,49,False,False,0.0
28284,2,France,3682,946,480145,12218,0.0,0.7046153846153846,6.352941176470587,-0.7046153846153846,TOP_TO_BOTTOM,-0.0022198167879383,10082,-2.67,-15.1,0.0,True,50,51,44,49,False,False,0.0
28284,2,France,3682,946,480145,12218,0.0,0.7046153846153846,6.352941176470587,-0.7046153846153846,TOP_TO_BOTTOM,-0.0022198167879383,7387,0.47,19.42,0.0,True,50,51,44,49,False,False,0.0
28284,2,France,3682,946,480145,12218,0.0,0.7046153846153846,6.352941176470587,-0.7046153846153846,TOP_TO_BOTTOM,-0.0022198167879383,10916,-0.3,-8.59,0.0,True,50,51,44,49,False,False,0.0
28284,2,France,3682,946,480145,12218,0.0,0.7046153846153846,6.352941176470587,-0.7046153846153846,TOP_TO_BOTTOM,-0.0022198167879383,7604,41.2,0.44,0.0,True,50,51,44,49,False,True,0.0
28284,2,France,3682,946,480145,12218,0.0,0.7046153846153846,6.352941176470587,-0.7046153846153846,TOP_TO_BOTTOM,-0.0022198167879383,16320,17.94,10.85,0.0,True,50,51,44,49,False,True,0.0
28284,2,France,3682,946,480145,12218,0.0,0.7046153846153846,6.352941176470587,-0.7046153846153846,TOP_TO_BOTTOM,-0.0022198167879383,11516,18.54,-2.14,0.0,True,50,51,44,49,False,True,0.0
28284,2,France,3682,946,480145,12218,0.0,0.7046153846153846,6.352941176470587,-0.7046153846153846,TOP_TO_BOTTOM,-0.0022198167879383,11630,14.79,25.42,0.0,True,50,51,44,49,False,True,0.0
28284,2,France,3682,946,480145,12218,0.0,0.7046153846153846,6.352941176470587,-0.7046153846153846,TOP_TO_BOTTOM,-0.0022198167879383,11606,14.69,-22.53,0.0,True,50,51,44,49,False,True,0.0
28284,2,France,3682,946,480145,12218,0.0,0.7046153846153846,6.352941176470587,-0.7046153846153846,TOP_TO_BOTTOM,-0.0022198167879383,12218,8.37,1.64,0.0,True,50,51,44,49,False,True,0.0
28284,2,France,3682,946,480145,12218,0.0,0.7046153846153846,6.352941176470587,-0.7046153846153846,TOP_TO_BOTTOM,-0.0022198167879383,277,9.57,-7.19,0.0,True,50,51,44,49,False,True,0.0
28284,2,France,3682,946,480145,12218,0.0,0.7046153846153846,6.352941176470587,-0.7046153846153846,TOP_TO_BOTTOM,-0.0022198167879383,946,-0.31,1.8,0.0,True,50,51,44,49,True,True,0.0
28284,2,France,3682,946,480145,12218,0.0,0.7046153846153846,6.352941176470587,-0.7046153846153846,TOP_TO_BOTTOM,-0.0022198167879383,5922,3.03,29.12,0.0,True,50,51,44,49,False,True,0.0
28284,2,France,3682,946,480145,12218,0.0,0.7046153846153846,6.352941176470587,-0.7046153846153846,TOP_TO_BOTTOM,-0.0022198167879383,6028,1.26,-23.96,0.0,True,50,51,44,49,False,True,0.0
28284,2,France,3682,946,480145,12218,0.0,0.7046153846153846,6.352941176470587,-0.7046153846153846,TOP_TO_BOTTOM,-0.0022198167879383,12190,0.77,-9.16,0.0,True,50,51,44,49,False,True,0.0
28298,2,France,480145,12218,209117,277,6.352941176470587,-0.7046153846153846,11.647058823529413,-12.215555555555556,TOP_TO_BOTTOM,-0.0018145544224845997,-1,8.65,-1.91,0.11,False,44,49,39,32,False,False,0.0
28298,2,France,480145,12218,209117,277,6.352941176470587,-0.7046153846153846,11.647058823529413,-12.215555555555556,TOP_TO_BOTTOM,-0.0018145544224845997,4777,-41.24,-0.16,0.0,True,44,49,39,32,False,False,0.0
28298,2,France,480145,12218,209117,277,6.352941176470587,-0.7046153846153846,11.647058823529413,-12.215555555555556,TOP_TO_BOTTOM,-0.0018145544224845997,24466,-16.28,-11.29,0.0,False,44,49,39,32,False,False,0.0
28298,2,France,480145,12218,209117,277,6.352941176470587,-0.7046153846153846,11.647058823529413,-12.215555555555556,TOP_TO_BOTTOM,-0.0018145544224845997,10738,-17.39,-0.39,0.0,False,44,49,39,32,False,False,0.0
28298,2,France,480145,12218,209117,277,6.352941176470587,-0.7046153846153846,11.647058823529413,-12.215555555555556,TOP_TO_BOTTOM,-0.0018145544224845997,14407,-14.66,-21.12,0.0,False,44,49,39,32,False,False,0.0
28298,2,France,480145,12218,209117,277,6.352941176470587,-0.7046153846153846,11.647058823529413,-12.215555555555556,TOP_TO_BOTTOM,-0.0018145544224845997,7863,-11.89,24.96,0.0,False,44,49,39,32,False,False,0.0
28298,2,France,480145,12218,209117,277,6.352941176470587,-0.7046153846153846,11.647058823529413,-12.215555555555556,TOP_TO_BOTTOM,-0.0018145544224845997,3837,-6.72,4.21,0.0,False,44,49,39,32,False,False,0.0
28298,2,France,480145,12218,209117,277,6.352941176470587,-0.7046153846153846,11.647058823529413,-12.215555555555556,TOP_TO_BOTTOM,-0.0018145544224845997,7017,-5.02,-7.87,0.0,False,44,49,39,32,False,False,0.0
28298,2,France,480145,12218,209117,277,6.352941176470587,-0.7046153846153846,11.647058823529413,-12.215555555555556,TOP_TO_BOTTOM,-0.0018145544224845997,31930,3.77,4.32,0.0,False,44,49,39,32,False,False,0.0
28298,2,France,480145,12218,209117,277,6.352941176470587,-0.7046153846153846,11.647058823529413,-12.215555555555556,TOP_TO_BOTTOM,-0.0018145544224845997,10082,-1.2,-16.07,0.0,False,44,49,39,32,False,False,0.0
28298,2,France,480145,12218,209117,277,6.352941176470587,-0.7046153846153846,11.647058823529413,-12.215555555555556,TOP_TO_BOTTOM,-0.0018145544224845997,7387,2.4,19.99,0.0,False,44,49,39,32,False,False,0.0
28298,2,France,480145,12218,209117,277,6.352941176470587,-0.7046153846153846,11.647058823529413,-12.215555555555556,TOP_TO_BOTTOM,-0.0018145544224845997,10916,3.23,-5.32,0.0,False,44,49,39,32,False,False,0.0
28298,2,France,480145,12218,209117,277,6.352941176470587,-0.7046153846153846,11.647058823529413,-12.215555555555556,TOP_TO_BOTTOM,-0.0018145544224845997,7604,41.7,-0.09,0.0,True,44,49,39,32,False,True,0.0
28298,2,France,480145,12218,209117,277,6.352941176470587,-0.7046153846153846,11.647058823529413,-12.215555555555556,TOP_TO_BOTTOM,-0.0018145544224845997,16320,18.68,11.92,0.0,False,44,49,39,32,False,True,0.0
28298,2,France,480145,12218,209117,277,6.352941176470587,-0.7046153846153846,11.647058823529413,-12.215555555555556,TOP_TO_BOTTOM,-0.0018145544224845997,11516,18.17,-4.25,0.0,False,44,49,39,32,False,True,0.0
28298,2,France,480145,12218,209117,277,6.352941176470587,-0.7046153846153846,11.647058823529413,-12.215555555555556,TOP_TO_BOTTOM,-0.0018145544224845997,11630,14.81,26.88,0.0,False,44,49,39,32,False,True,0.0
28298,2,France,480145,12218,209117,277,6.352941176470587,-0.7046153846153846,11.647058823529413,-12.215555555555556,TOP_TO_BOTTOM,-0.0018145544224845997,11606,14.5,-23.87,0.0,False,44,49,39,32,False,True,0.0
28298,2,France,480145,12218,209117,277,6.352941176470587,-0.7046153846153846,11.647058823529413,-12.215555555555556,TOP_TO_BOTTOM,-0.0018145544224845997,12218,8.03,0.55,0.0,False,44,49,39,32,True,True,0.0
28298,2,France,480145,12218,209117,277,6.352941176470587,-0.7046153846153846,11.647058823529413,-12.215555555555556,TOP_TO_BOTTOM,-0.0018145544224845997,277,10.98,-8.38,0.0,False,44,49,39,32,False,True,0.0
28298,2,France,480145,12218,209117,277,6.352941176470587,-0.7046153846153846,11.647058823529413,-12.215555555555556,TOP_TO_BOTTOM,-0.0018145544224845997,946,-1.8,2.73,0.0,False,44,49,39,32,False,True,0.0
28298,2,France,480145,12218,209117,277,6.352941176470587,-0.7046153846153846,11.647058823529413,-12.215555555555556,TOP_TO_BOTTOM,-0.0018145544224845997,5922,0.21,29.94,0.0,False,44,49,39,32,False,True,0.0
28298,2,France,480145,12218,209117,277,6.352941176470587,-0.7046153846153846,11.647058823529413,-12.215555555555556,TOP_TO_BOTTOM,-0.0018145544224845997,6028,1.0,-26.02,0.0,False,44,49,39,32,False,True,0.0
28298,2,France,480145,12218,209117,277,6.352941176470587,-0.7046153846153846,11.647058823529413,-12.215555555555556,TOP_TO_BOTTOM,-0.0018145544224845997,12190,-3.03,-9.47,0.0,False,44,49,39,32,False,True,0.0
28318,2,France,209117,277,353833,6028,11.647058823529413,-12.215555555555556,3.176470588235297,-28.90105263157895,TOP_TO_BOTTOM,0.0010748788332588998,-1,11.78,-14.82,0.11,False,39,32,47,7,False,False,0.0
28318,2,France,209117,277,353833,6028,11.647058823529413,-12.215555555555556,3.176470588235297,-28.90105263157895,TOP_TO_BOTTOM,0.0010748788332588998,4777,-40.37,-1.24,0.0,True,39,32,47,7,False,False,0.0
28318,2,France,209117,277,353833,6028,11.647058823529413,-12.215555555555556,3.176470588235297,-28.90105263157895,TOP_TO_BOTTOM,0.0010748788332588998,24466,-13.6,-12.62,0.0,False,39,32,47,7,False,False,0.0
28318,2,France,209117,277,353833,6028,11.647058823529413,-12.215555555555556,3.176470588235297,-28.90105263157895,TOP_TO_BOTTOM,0.0010748788332588998,10738,-13.99,-1.88,0.0,False,39,32,47,7,False,False,0.0
28318,2,France,209117,277,353833,6028,11.647058823529413,-12.215555555555556,3.176470588235297,-28.90105263157895,TOP_TO_BOTTOM,0.0010748788332588998,14407,-10.45,-24.76,0.0,False,39,32,47,7,False,False,0.0
28318,2,France,209117,277,353833,6028,11.647058823529413,-12.215555555555556,3.176470588235297,-28.90105263157895,TOP_TO_BOTTOM,0.0010748788332588998,7863,-9.8,22.11,0.0,False,39,32,47,7,False,False,0.0
28318,2,France,209117,277,353833,6028,11.647058823529413,-12.215555555555556,3.176470588235297,-28.90105263157895,TOP_TO_BOTTOM,0.0010748788332588998,3837,-4.16,1.9,0.0,False,39,32,47,7,False,False,0.0
28318,2,France,209117,277,353833,6028,11.647058823529413,-12.215555555555556,3.176470588235297,-28.90105263157895,TOP_TO_BOTTOM,0.0010748788332588998,7017,0.67,-12.91,0.0,False,39,32,47,7,False,False,0.0
28318,2,France,209117,277,353833,6028,11.647058823529413,-12.215555555555556,3.176470588235297,-28.90105263157895,TOP_TO_BOTTOM,0.0010748788332588998,31930,7.07,-4.07,0.0,False,39,32,47,7,False,False,0.0
28318,2,France,209117,277,353833,6028,11.647058823529413,-12.215555555555556,3.176470588235297,-28.90105263157895,TOP_TO_BOTTOM,0.0010748788332588998,10082,3.81,-19.9,0.0,False,39,32,47,7,False,False,0.32505290202904547
28318,2,France,209117,277,353833,6028,11.647058823529413,-12.215555555555556,3.176470588235297,-28.90105263157895,TOP_TO_BOTTOM,0.0010748788332588998,7387,6.56,18.15,0.0,False,39,32,47,7,False,False,0.0
28318,2,France,209117,277,353833,6028,11.647058823529413,-12.215555555555556,3.176470588235297,-28.90105263157895,TOP_TO_BOTTOM,0.0010748788332588998,10916,10.5,-11.29,0.0,False,39,32,47,7,False,False,0.0
28318,2,France,209117,277,353833,6028,11.647058823529413,-12.215555555555556,3.176470588235297,-28.90105263157895,TOP_TO_BOTTOM,0.0010748788332588998,7604,42.12,-1.59,0.0,True,39,32,47,7,False,True,0.0
28318,2,France,209117,277,353833,6028,11.647058823529413,-12.215555555555556,3.176470588235297,-28.90105263157895,TOP_TO_BOTTOM,0.0010748788332588998,16320,20.51,11.97,0.0,False,39,32,47,7,False,True,0.0
28318,2,France,209117,277,353833,6028,11.647058823529413,-12.215555555555556,3.176470588235297,-28.90105263157895,TOP_TO_BOTTOM,0.0010748788332588998,11516,20.86,-10.31,0.0,False,39,32,47,7,False,True,0.0
28318,2,France,209117,277,353833,6028,11.647058823529413,-12.215555555555556,3.176470588235297,-28.90105263157895,TOP_TO_BOTTOM,0.0010748788332588998,11630,15.06,28.46,0.0,False,39,32,47,7,False,True,0.0
28318,2,France,209117,277,353833,6028,11.647058823529413,-12.215555555555556,3.176470588235297,-28.90105263157895,TOP_TO_BOTTOM,0.0010748788332588998,11606,13.54,-27.48,0.0,False,39,32,47,7,False,True,0.0
28318,2,France,209117,277,353833,6028,11.647058823529413,-12.215555555555556,3.176470588235297,-28.90105263157895,TOP_TO_BOTTOM,0.0010748788332588998,12218,8.45,-0.82,0.0,False,39,32,47,7,False,True,0.0
28318,2,France,209117,277,353833,6028,11.647058823529413,-12.215555555555556,3.176470588235297,-28.90105263157895,TOP_TO_BOTTOM,0.0010748788332588998,277,11.56,-13.83,0.0,False,39,32,47,7,True,True,0.0
28318,2,France,209117,277,353833,6028,11.647058823529413,-12.215555555555556,3.176470588235297,-28.90105263157895,TOP_TO_BOTTOM,0.0010748788332588998,946,-1.44,2.2,0.0,False,39,32,47,7,False,True,0.0
28318,2,France,209117,277,353833,6028,11.647058823529413,-12.215555555555556,3.176470588235297,-28.90105263157895,TOP_TO_BOTTOM,0.0010748788332588998,5922,-4.15,29.42,0.0,False,39,32,47,7,False,True,0.0
