match_id,frame_id,x_top_left,y_top_left,x_bottom_left,y_bottom_left,x_bottom_right,y_bottom_right,x_top_right,y_top_right
952209,9543,-64.41,39.0,-25.03,-34.35,1.3,-28.09,2.96,39.0
952209,9544,-65.44,39.0,-25.37,-34.46,0.86,-28.04,1.96,39.0
952209,9545,-66.06,39.0,-25.56,-34.55,0.58,-27.97,1.32,39.0
952209,9546,-66.69,39.0,-25.82,-34.49,0.09,-27.87,0.28,39.0
952209,9547,-66.87,39.0,-25.98,-34.35,-0.26,-27.62,-0.56,39.0
952209,9548,-67.0,39.0,-26.21,-34.38,-0.68,-27.54,-1.84,39.0
952209,9549,-66.96,39.0,-26.39,-34.13,-1.07,-27.26,-2.79,39.0
952209,9550,-67.36,39.0,-26.64,-34.39,-1.38,-27.34,-3.93,39.0
952209,9551,-67.77,39.0,-26.81,-34.2,-1.72,-27.1,-4.51,39.0
952209,9552,-67.88,39.0,-27.05,-33.88,-2.24,-26.74,-5.64,39.0
952209,9553,-67.89,39.0,-27.2,-33.85,-2.54,-26.69,-6.51,39.0
952209,9554,-67.96,39.0,-27.33,-34.09,-2.78,-26.78,-7.49,39.0
952209,9555,,,,,,,,
952209,9556,,,,,,,,
952209,9557,,,,,,,,
952209,9558,,,,,,,,
952209,9559,,,,,,,,
952209,9560,,,,,,,,
952209,9561,,,,,,,,
952209,9562,,,,,,,,
952209,9563,,,,,,,,
952209,9564,,,,,,,,
952209,9565,,,,,,,,
952209,9566,,,,,,,,
952209,9567,,,,,,,,
952209,9568,,,,,,,,
952209,9569,,,,,,,,
952209,9570,,,,,,,,
952209,9571,,,,,,,,
952209,9572,,,,,,,,
952209,9573,,,,,,,,
952209,9574,,,,,,,,
952209,9575,,,,,,,,
952209,9576,,,,,,,,
952209,9577,,,,,,,,
952209,9578,,,,,,,,
952209,9579,,,,,,,,
952209,9580,,,,,,,,
952209,9581,,,,,,,,
952209,9582,,,,,,,,
952209,9583,,,,,,,,
952209,9584,,,,,,,,
952209,9585,,,,,,,,
952209,9586,,,,,,,,
952209,9587,,,,,,,,
952209,9588,,,,,,,,
952209,9589,,,,,,,,
952209,9590,,,,,,,,
952209,9591,,,,,,,,
952209,9592,,,,,,,,
952209,9593,,,,,,,,
952209,9594,,,,,,,,
952209,9595,,,,,,,,
952209,9596,,,,,,,,
952209,9597,,,,,,,,
952209,9598,,,,,,,,
952209,9599,,,,,,,,
952209,9600,,,,,,,,
952209,9601,-69.67,39.0,-26.58,-34.66,-5.52,-27.79,-11.9,39.0
952209,9602,-69.39,39.0,-26.48,-34.71,-5.42,-27.89,-11.77,39.0
952209,9603,-69.15,39.0,-26.44,-34.78,-5.35,-28.0,-11.78,39.0
952209,9604,-69.04,39.0,-26.34,-34.82,-5.25,-28.06,-11.5,39.0
952209,9605,-68.88,39.0,-26.27,-34.84,-5.19,-28.09,-11.38,39.0
952209,9606,-68.59,39.0,-26.21,-34.87,-5.11,-28.21,-11.31,39.0
952209,9607,-68.33,39.0,-26.13,-34.85,-5.06,-28.2,-11.26,39.0
952209,9608,-67.93,39.0,-26.03,-34.86,-4.96,-28.27,-11.13,39.0
952209,9609,-67.86,39.0,-25.95,-34.89,-4.89,-28.31,-10.93,39.0
952209,9610,-67.58,39.0,-25.83,-34.91,-4.78,-28.39,-10.67,39.0
952209,9611,-67.42,39.0,-25.76,-34.93,-4.72,-28.44,-10.54,39.0
952209,9612,-67.02,39.0,-25.64,-34.94,-4.63,-28.48,-10.44,39.0
952209,9613,-66.9,39.0,-25.55,-34.95,-4.54,-28.56,-10.16,39.0
952209,9614,-66.62,39.0,-25.41,-34.97,-4.44,-28.6,-9.92,39.0
952209,9615,-66.37,39.0,-25.35,-34.98,-4.39,-28.65,-9.88,39.0
952209,9616,-66.16,39.0,-25.21,-35.02,-4.28,-28.74,-9.55,39.0
952209,9617,-65.82,39.0,-25.1,-35.0,-4.21,-28.79,-9.44,39.0
952209,9618,-65.42,39.0,-24.92,-35.09,-4.04,-28.92,-9.1,39.0
952209,9619,-65.03,39.0,-24.78,-35.07,-3.96,-28.95,-8.92,39.0
952209,9620,-64.75,39.0,-24.62,-35.15,-3.82,-29.07,-8.62,39.0
952209,9621,-64.43,39.0,-24.48,-35.17,-3.72,-29.13,-8.4,39.0
952209,9622,-64.13,39.0,-24.29,-35.21,-3.55,-29.28,-7.91,39.0
952209,9623,-63.79,39.0,-24.15,-35.29,-3.41,-29.37,-7.67,39.0
952209,9624,-63.39,39.0,-23.96,-35.36,-3.23,-29.53,-7.25,39.0
952209,9625,-63.06,39.0,-23.83,-35.34,-3.15,-29.55,-7.07,39.0
952209,9626,-62.82,39.0,-23.68,-35.34,-3.05,-29.61,-6.73,39.0
952209,9627,-62.33,39.0,-23.56,-35.32,-2.95,-29.65,-6.6,39.0
952209,9628,-61.79,39.0,-23.39,-35.26,-2.81,-29.7,-6.28,39.0
952209,9629,-61.46,39.0,-23.29,-35.25,-2.73,-29.71,-6.15,39.0
952209,9630,-61.26,39.0,-23.19,-35.24,-2.64,-29.75,-5.86,39.0
952209,9631,-60.93,39.0,-23.09,-35.25,-2.55,-29.76,-5.73,39.0
952209,9632,-60.73,39.0,-23.0,-35.26,-2.44,-29.8,-5.46,39.0
952209,9633,-60.4,39.0,-22.93,-35.17,-2.36,-29.78,-5.28,39.0
952209,9634,-60.0,39.0,-22.85,-35.1,-2.26,-29.76,-5.11,39.0
952209,9635,-59.96,39.0,-22.78,-35.11,-2.18,-29.78,-4.85,39.0
952209,9636,-59.53,39.0,-22.68,-35.03,-2.06,-29.76,-4.59,39.0
952209,9637,-59.26,39.0,-22.62,-34.96,-1.99,-29.72,-4.43,39.0
952209,9638,-58.93,39.0,-22.54,-34.9,-1.87,-29.69,-4.22,39.0
952209,9639,-58.74,39.0,-22.49,-34.81,-1.82,-29.64,-4.04,39.0
952209,9640,-58.39,39.0,-22.39,-34.78,-1.71,-29.65,-3.81,39.0
952209,9641,-58.21,39.0,-22.31,-34.82,-1.6,-29.68,-3.6,39.0
952209,9642,-57.84,39.0,-22.18,-34.78,-1.45,-29.73,-3.21,39.0
952209,9643,-57.7,39.0,-22.08,-34.81,-1.32,-29.76,-2.86,39.0
952209,9644,-57.43,39.0,-21.96,-34.78,-1.17,-29.8,-2.45,39.0
952209,9645,-57.05,39.0,-21.87,-34.73,-1.07,-29.78,-2.27,39.0
952209,9646,-56.58,39.0,-21.71,-34.61,-0.9,-29.76,-1.81,39.0
952209,9647,-56.24,39.0,-21.62,-34.56,-0.78,-29.74,-1.56,39.0
952209,9648,-55.76,39.0,-21.49,-34.43,-0.6,-29.71,-1.13,39.0
952209,9649,-55.56,39.0,-21.38,-34.37,-0.46,-29.68,-0.67,39.0
952209,9650,-54.98,39.0,-21.23,-34.25,-0.27,-29.61,-0.29,39.0
952209,9651,-54.56,39.0,-21.12,-34.3,-0.05,-29.7,0.09,39.0
952209,9652,-53.89,39.0,-20.97,-34.27,0.16,-29.72,0.39,39.0
952209,9653,-53.37,39.0,-20.83,-34.17,0.31,-29.68,0.68,39.0
952209,9654,-52.84,39.0,-20.66,-34.01,0.5,-29.63,1.21,39.0
952209,9655,-52.48,39.0,-20.53,-33.94,0.65,-29.61,1.6,39.0
952209,9656,-51.88,39.0,-20.36,-33.86,0.87,-29.62,2.04,39.0
952209,9657,-51.48,39.0,-20.23,-33.78,1.01,-29.58,2.4,39.0
952209,9658,-51.08,39.0,-20.04,-33.64,1.23,-29.52,3.06,39.0
952209,9659,-50.64,39.0,-19.91,-33.6,1.41,-29.52,3.45,39.0
952209,9660,-50.12,39.0,-19.76,-33.48,1.62,-29.51,3.93,39.0
952209,9661,-49.76,39.0,-19.63,-33.44,1.8,-29.51,4.36,39.0
952209,9662,-49.08,39.0,-19.44,-33.31,2.04,-29.49,4.86,39.0
952209,9663,-48.74,39.0,-19.29,-33.27,2.24,-29.54,5.4,39.0
952209,9664,-48.01,39.0,-19.05,-33.19,2.53,-29.54,6.02,39.0
952209,9665,-47.54,39.0,-18.92,-33.17,2.73,-29.62,6.42,39.0
952209,9666,-47.03,39.0,-18.67,-33.07,3.01,-29.6,7.25,39.0
952209,9667,-46.58,39.0,-18.53,-32.91,3.17,-29.55,7.68,39.0
952209,9668,-46.0,39.0,-18.32,-32.83,3.45,-29.56,8.33,39.0
952209,9669,-45.56,39.0,-18.16,-32.69,3.63,-29.5,8.83,39.0
952209,9670,-45.02,39.0,-17.96,-32.67,3.96,-29.57,9.59,39.0
952209,9671,-44.51,39.0,-17.82,-32.6,4.17,-29.57,10.01,39.0
952209,9672,-43.82,39.0,-17.57,-32.5,4.52,-29.59,10.84,39.0
952209,9673,-43.43,39.0,-17.43,-32.37,4.69,-29.52,11.28,39.0
952209,9674,-42.78,39.0,-17.18,-32.2,5.0,-29.47,12.09,39.0
952209,9675,-42.33,39.0,-17.0,-32.06,5.21,-29.41,12.65,39.0
952209,9676,-41.51,39.0,-16.76,-31.81,5.5,-29.34,13.33,39.0
952209,9677,-40.89,39.0,-16.59,-31.74,5.71,-29.3,13.66,39.0
952209,9678,-40.24,39.0,-16.36,-31.55,6.0,-29.24,14.37,39.0
952209,9679,-39.77,39.0,-16.2,-31.4,6.21,-29.23,14.91,39.0
952209,9680,-38.95,39.0,-15.91,-31.06,6.5,-28.94,15.6,39.0
952209,9681,-38.51,39.0,-15.75,-30.67,6.59,-28.65,15.95,39.0
952209,9682,-37.74,39.0,-15.55,-30.58,6.94,-28.7,16.59,39.0
952209,9683,-37.32,39.0,-15.44,-30.44,7.09,-28.61,16.84,39.0
952209,9684,-36.88,39.0,-15.3,-30.33,7.33,-28.56,17.35,39.0
952209,9685,-36.78,39.0,-15.19,-30.23,7.48,-28.51,17.88,39.0
952209,9686,-36.5,39.0,-15.08,-30.2,7.66,-28.53,18.31,39.0
952209,9687,-36.12,39.0,-14.97,-30.07,7.76,-28.47,18.49,39.0
952209,9688,,,,,,,,
952209,9689,,,,,,,,
952209,9690,,,,,,,,
952209,9691,,,,,,,,
952209,9692,,,,,,,,
952209,9693,,,,,,,,
952209,9694,,,,,,,,
952209,9695,,,,,,,,
952209,9696,,,,,,,,
952209,9697,-34.27,39.0,-14.4,-29.45,8.62,-28.09,20.23,39.0
952209,9698,-34.4,39.0,-14.36,-29.12,8.65,-27.84,20.61,39.0
952209,9699,-34.45,39.0,-14.34,-28.91,8.64,-27.62,20.74,39.0
952209,9700,-34.56,39.0,-14.47,-28.92,8.66,-27.64,20.62,39.0
952209,9701,-34.9,39.0,-14.59,-29.08,8.7,-27.78,20.73,39.0
952209,9702,-35.16,39.0,-14.72,-29.08,8.66,-27.7,20.54,39.0
952209,9703,-35.55,39.0,-14.88,-29.1,8.6,-27.74,20.46,39.0
952209,9704,-36.27,39.0,-15.14,-29.37,8.53,-27.94,20.31,39.0
952209,9705,-36.59,39.0,-15.24,-29.33,8.38,-27.81,20.01,39.0
952209,9706,-37.0,39.0,-15.47,-29.4,8.18,-27.85,19.45,39.0
952209,9707,-37.37,39.0,-15.66,-29.75,8.14,-28.1,19.12,39.0
952209,9708,-38.07,39.0,-15.85,-29.73,7.92,-27.98,18.83,39.0
952209,9709,-38.27,39.0,-16.03,-29.99,7.81,-28.12,18.23,39.0
952209,9710,-38.6,39.0,-16.23,-30.09,7.64,-28.17,17.68,39.0
952209,9711,-39.25,39.0,-16.35,-29.95,7.44,-27.97,17.58,39.0
952209,9712,-39.88,39.0,-16.55,-30.09,7.25,-28.0,17.21,39.0
952209,9713,-40.49,39.0,-16.74,-30.33,7.15,-28.16,17.0,39.0
952209,9714,-40.87,39.0,-16.99,-30.74,7.05,-28.44,16.38,39.0
952209,9715,-41.56,39.0,-17.15,-30.73,6.86,-28.36,16.21,39.0
952209,9716,-42.45,39.0,-17.43,-31.02,6.66,-28.51,15.75,39.0
952209,9717,-42.95,39.0,-17.64,-31.16,6.5,-28.59,15.33,39.0
952209,9718,-44.01,39.0,-17.95,-31.34,6.21,-28.64,14.82,39.0
952209,9719,-44.71,39.0,-18.17,-31.44,5.97,-28.59,14.29,39.0
952209,9720,-45.73,39.0,-18.49,-31.69,5.7,-28.68,13.7,39.0
952209,9721,-46.47,39.0,-18.7,-31.85,5.52,-28.73,13.39,39.0
952209,9722,-47.12,39.0,-18.9,-31.98,5.32,-28.77,12.96,39.0
952209,9723,-47.38,39.0,-19.02,-31.98,5.17,-28.73,12.57,39.0
952209,9724,-47.93,39.0,-19.2,-32.14,4.99,-28.75,12.1,39.0
952209,9725,-48.09,39.0,-19.29,-32.25,4.9,-28.78,11.76,39.0
952209,9726,-48.38,39.0,-19.35,-32.33,4.78,-28.85,11.56,39.0
952209,9727,-48.58,39.0,-19.36,-32.49,4.75,-29.01,11.54,39.0
952209,9728,-48.57,39.0,-19.26,-32.65,4.71,-29.14,11.51,39.0
952209,9729,-48.58,39.0,-19.16,-32.69,4.67,-29.18,11.61,39.0
952209,9730,-48.71,39.0,-19.07,-33.04,4.67,-29.55,11.68,39.0
952209,9731,-48.39,39.0,-18.98,-33.24,4.72,-29.84,11.64,39.0
952209,9732,-48.24,39.0,-18.84,-33.59,4.79,-30.16,11.75,39.0
952209,9733,-48.03,39.0,-18.71,-33.69,4.83,-30.34,11.9,39.0
952209,9734,-47.76,39.0,-18.59,-33.99,4.95,-30.69,12.06,39.0
952209,9735,-47.67,39.0,-18.46,-34.09,5.03,-30.81,12.38,39.0
952209,9736,-47.29,39.0,-18.28,-34.17,5.17,-31.01,12.79,39.0
952209,9737,-46.96,39.0,-18.15,-34.29,5.33,-31.2,13.14,39.0
952209,9738,-46.41,39.0,-17.9,-34.32,5.54,-31.3,13.73,39.0
952209,9739,-45.76,39.0,-17.72,-34.27,5.71,-31.39,14.04,39.0
952209,9740,-44.99,39.0,-17.42,-34.28,5.96,-31.48,14.65,39.0
952209,9741,-44.49,39.0,-17.23,-34.24,6.13,-31.55,15.12,39.0
952209,9742,-43.71,39.0,-16.9,-34.18,6.42,-31.63,15.92,39.0
952209,9743,-43.06,39.0,-16.69,-34.15,6.62,-31.71,16.38,39.0
952209,9744,-42.18,39.0,-16.39,-34.11,6.92,-31.81,17.09,39.0
952209,9745,-41.78,39.0,-16.18,-34.02,7.1,-31.8,17.7,39.0
952209,9746,-40.55,39.0,-15.87,-33.88,7.43,-31.86,18.29,39.0
952209,9747,-40.22,39.0,-15.64,-33.82,7.63,-31.85,19.01,39.0
952209,9748,-39.48,39.0,-15.28,-33.46,7.88,-31.67,19.97,39.0
952209,9749,-38.91,39.0,-15.07,-33.32,8.09,-31.63,20.53,39.0
952209,9750,-37.86,39.0,-14.75,-33.06,8.38,-31.53,21.2,39.0
952209,9751,-37.06,39.0,-14.53,-32.87,8.58,-31.47,21.56,39.0
952209,9752,-36.07,39.0,-14.23,-32.64,8.87,-31.41,22.2,39.0
952209,9753,-35.37,39.0,-14.0,-32.43,9.08,-31.28,22.66,39.0
952209,9754,-34.54,39.0,-13.64,-32.22,9.47,-31.26,23.8,39.0
952209,9755,-34.04,39.0,-13.4,-32.15,9.78,-31.29,24.68,39.0
952209,9756,-32.73,39.0,-12.94,-31.72,10.25,-31.09,25.82,39.0
952209,9757,-32.05,39.0,-12.67,-31.63,10.64,-31.17,26.84,39.0
952209,9758,-30.88,39.0,-12.2,-31.38,11.2,-31.14,28.32,39.0
952209,9759,-30.05,39.0,-11.83,-31.13,11.58,-31.05,29.4,39.0
952209,9760,-28.86,39.0,-11.34,-30.75,12.1,-30.91,30.79,39.0
952209,9761,-27.88,39.0,-10.98,-30.6,12.47,-30.93,31.63,39.0
952209,9762,-26.36,39.0,-10.54,-30.59,13.04,-31.15,32.69,39.0
952209,9763,-25.08,39.0,-10.1,-30.34,13.43,-31.07,33.45,39.0
952209,9764,-23.43,39.0,-9.45,-30.0,13.95,-30.93,34.64,39.0
952209,9765,-22.41,39.0,-9.1,-29.99,14.35,-31.2,35.65,39.0
952209,9766,-20.77,39.0,-8.49,-29.65,14.87,-31.03,36.67,39.0
952209,9767,-19.84,39.0,-8.13,-29.55,15.24,-31.17,37.64,39.0
952209,9768,-18.5,39.0,-7.51,-29.31,15.77,-31.1,39.06,39.0
952209,9769,-17.54,39.0,-7.25,-29.49,16.17,-31.48,39.87,39.0
952209,9770,-16.17,39.0,-6.72,-29.21,16.66,-31.49,41.06,39.0
952209,9771,-15.17,39.0,-6.3,-28.89,17.01,-31.31,41.82,39.0
952209,9772,-13.76,39.0,-5.77,-28.76,17.58,-31.49,43.23,39.0
952209,9773,-12.74,39.0,-5.4,-28.69,17.93,-31.54,43.92,39.0
952209,9774,-11.53,39.0,-4.85,-28.47,18.42,-31.59,45.3,39.0
952209,9775,-10.69,39.0,-4.52,-28.42,18.79,-31.69,46.21,39.0
952209,9776,-9.55,39.0,-3.92,-27.83,19.2,-31.3,47.23,39.0
952209,9777,-8.51,39.0,-3.57,-27.64,19.56,-31.28,47.82,39.0
952209,9778,-7.25,39.0,-3.03,-27.18,20.07,-30.98,48.76,39.0
952209,9779,-6.5,39.0,-2.73,-26.95,20.39,-30.89,49.39,39.0
952209,9780,-5.34,39.0,-2.18,-26.41,20.77,-30.51,50.07,39.0
952209,9781,-4.37,39.0,-1.88,-26.24,21.06,-30.46,50.36,39.0
952209,9782,-3.18,39.0,-1.34,-25.84,21.43,-30.2,50.96,39.0
952209,9783,-2.24,39.0,-1.01,-25.67,21.72,-30.15,51.35,39.0
952209,9784,-1.1,39.0,-0.4,-25.23,22.15,-29.85,52.28,39.0
952209,9785,-0.08,39.0,-0.08,-25.12,22.44,-29.87,52.58,39.0
952209,9786,1.08,39.0,0.59,-24.59,22.85,-29.45,53.43,39.0
952209,9787,1.66,39.0,1.01,-24.24,23.1,-29.16,54.09,39.0
952209,9788,2.48,39.0,1.43,-23.85,23.43,-28.87,54.64,39.0
952209,9789,2.89,39.0,1.69,-23.59,23.65,-28.7,55.12,39.0
952209,9790,3.84,39.0,2.21,-23.01,23.99,-28.16,55.45,39.0
952209,9791,4.54,39.0,2.5,-22.78,24.2,-27.98,55.59,39.0
952209,9792,5.58,39.0,3.0,-22.38,24.54,-27.67,55.98,39.0
952209,9793,6.25,39.0,3.3,-22.18,24.76,-27.54,56.23,39.0
952209,9794,,,,,,,,
952209,9795,,,,,,,,
952209,9796,,,,,,,,
952209,9797,,,,,,,,
952209,9798,,,,,,,,
952209,9799,,,,,,,,
952209,9800,,,,,,,,
952209,9801,,,,,,,,
952209,9802,,,,,,,,
952209,9803,,,,,,,,
952209,9804,,,,,,,,
952209,9805,,,,,,,,
952209,9806,,,,,,,,
952209,9807,,,,,,,,
952209,9808,,,,,,,,
952209,9809,,,,,,,,
952209,9810,,,,,,,,
952209,9811,,,,,,,,
952209,9812,,,,,,,,
952209,9813,7.22,39.0,9.26,-10.51,25.74,-15.1,58.72,39.0
952209,9814,,,,,,,,
952209,9815,26.1,39.0,15.01,-14.79,34.04,-22.21,71.1,39.0
952209,9816,26.74,39.0,15.61,-14.46,34.57,-21.95,72.33,39.0
952209,9817,27.24,39.0,15.68,-14.68,34.75,-22.38,72.82,39.0
952209,9818,27.7,39.0,15.9,-14.81,35.05,-22.6,73.7,39.0
952209,9819,28.09,39.0,16.05,-14.9,35.25,-22.82,74.3,39.0
952209,9820,28.6,39.0,16.15,-15.27,35.53,-23.39,75.36,39.0
952209,9821,28.82,39.0,16.34,-15.33,35.74,-23.46,76.13,39.0
952209,9822,29.41,39.0,16.57,-15.6,36.1,-23.96,77.48,39.0
952209,9823,30.09,39.0,16.71,-15.91,36.3,-24.46,78.17,39.0
952209,9824,31.04,39.0,16.78,-16.7,36.52,-25.48,79.36,39.0
952209,9825,31.83,39.0,17.08,-16.88,36.81,-25.78,80.23,39.0
952209,9826,33.11,39.0,17.66,-17.17,37.24,-26.26,81.81,39.0
952209,9827,33.83,39.0,18.07,-17.26,37.52,-26.42,82.81,39.0
952209,9828,34.89,39.0,18.61,-17.48,37.97,-26.73,84.4,39.0
952209,9829,35.79,39.0,19.12,-17.42,38.35,-26.79,85.36,39.0
952209,9830,37.21,39.0,19.91,-17.25,38.93,-26.67,86.41,39.0
952209,9831,38.1,39.0,20.52,-16.98,39.31,-26.37,86.94,39.0
952209,9832,39.75,39.0,21.59,-16.33,39.91,-25.55,86.82,39.0
952209,9833,40.65,39.0,22.33,-15.74,40.3,-24.83,86.71,39.0
952209,9834,42.26,39.0,23.6,-14.77,40.95,-23.58,86.29,39.0
952209,9835,43.53,39.0,24.62,-13.92,41.44,-22.55,85.8,39.0
952209,9836,45.12,39.0,25.82,-13.07,42.08,-21.5,85.57,39.0
952209,9837,46.27,39.0,26.66,-12.42,42.5,-20.72,85.14,39.0
952209,9838,47.26,39.0,27.77,-11.68,43.16,-19.61,85.48,39.0
952209,9839,48.15,39.0,28.46,-11.22,43.55,-19.09,85.49,39.0
952209,9840,49.35,39.0,29.39,-10.66,44.12,-18.36,85.57,39.0
952209,9841,50.39,39.0,30.09,-10.22,44.55,-17.86,85.5,39.0
952209,9842,51.59,39.0,31.03,-9.73,45.24,-17.26,86.03,39.0
952209,9843,52.68,39.0,31.79,-9.32,45.79,-16.81,86.26,39.0
952209,9844,54.19,39.0,32.84,-8.79,46.59,-16.2,86.7,39.0
952209,9845,55.04,39.0,33.42,-8.46,47.02,-15.87,86.87,39.0
952209,9846,55.33,39.0,33.91,-7.8,47.33,-15.14,86.5,39.0
952209,9847,55.34,39.0,34.05,-7.5,47.46,-14.78,86.24,39.0
952209,9848,55.23,39.0,34.04,-7.36,47.43,-14.61,85.95,39.0
952209,9849,55.22,39.0,34.0,-7.27,47.42,-14.5,85.61,39.0
952209,9850,54.92,39.0,33.88,-7.19,47.3,-14.44,85.38,39.0
952209,9851,54.74,39.0,33.79,-7.14,47.18,-14.36,85.08,39.0
952209,9852,54.32,39.0,33.6,-7.01,47.0,-14.24,84.62,39.0
952209,9853,53.95,39.0,33.44,-6.94,46.88,-14.15,84.37,39.0
952209,9854,53.69,39.0,33.22,-6.83,46.69,-14.03,83.64,39.0
952209,9855,53.4,39.0,33.0,-6.88,46.52,-14.09,83.37,39.0
952209,9856,52.72,39.0,32.59,-7.08,46.21,-14.34,83.39,39.0
952209,9857,52.29,39.0,32.24,-7.32,45.98,-14.62,83.34,39.0
952209,9858,51.46,39.0,31.54,-7.82,45.5,-15.17,83.23,39.0
952209,9859,50.89,39.0,31.08,-8.1,45.2,-15.46,83.07,39.0
952209,9860,50.13,39.0,30.4,-8.51,44.69,-16.03,82.75,39.0
952209,9861,49.42,39.0,29.98,-8.8,44.43,-16.28,82.89,39.0
952209,9862,48.82,39.0,29.47,-9.04,44.07,-16.56,82.45,39.0
952209,9863,48.31,39.0,29.15,-9.15,43.88,-16.61,82.22,39.0
952209,9864,47.46,39.0,28.69,-9.3,43.58,-16.74,82.08,39.0
952209,9865,46.94,39.0,28.37,-9.4,43.36,-16.84,81.87,39.0
952209,9866,46.29,39.0,27.91,-9.55,43.06,-17.03,81.53,39.0
952209,9867,45.75,39.0,27.55,-9.67,42.83,-17.17,81.29,39.0
952209,9868,44.88,39.0,27.0,-9.91,42.47,-17.48,81.14,39.0
952209,9869,44.33,39.0,26.61,-10.06,42.24,-17.69,80.99,39.0
952209,9870,43.59,39.0,26.12,-10.22,41.95,-17.87,80.67,39.0
952209,9871,43.14,39.0,25.88,-10.23,41.77,-17.87,80.39,39.0
952209,9872,42.45,39.0,25.39,-10.4,41.49,-18.14,80.16,39.0
952209,9873,41.99,39.0,25.12,-10.43,41.34,-18.16,79.94,39.0
952209,9874,41.33,39.0,24.75,-10.49,41.13,-18.28,79.77,39.0
952209,9875,40.91,39.0,24.48,-10.55,41.0,-18.39,79.69,39.0
952209,9876,40.46,39.0,24.22,-10.43,40.88,-18.28,79.23,39.0
952209,9877,40.01,39.0,23.98,-10.45,40.76,-18.33,79.15,39.0
952209,9878,39.61,39.0,23.71,-10.42,40.62,-18.33,78.77,39.0
952209,9879,39.33,39.0,23.61,-10.26,40.55,-18.18,78.5,39.0
952209,9880,38.84,39.0,23.36,-10.17,40.41,-18.11,78.16,39.0
952209,9881,38.55,39.0,23.14,-10.19,40.33,-18.17,77.99,39.0
952209,9882,38.04,39.0,22.97,-9.99,40.26,-17.88,77.66,39.0
952209,9883,37.66,39.0,22.67,-10.08,40.07,-18.13,77.52,39.0
952209,9884,37.16,39.0,22.32,-10.11,39.93,-18.15,77.15,39.0
952209,9885,36.72,39.0,22.11,-10.0,39.81,-18.05,76.84,39.0
952209,9886,35.78,39.0,21.32,-10.43,39.46,-18.6,76.59,39.0
952209,9887,34.98,39.0,20.85,-10.47,39.26,-18.72,76.41,39.0
952209,9888,33.9,39.0,20.0,-10.67,38.92,-19.04,75.73,39.0
952209,9889,32.95,39.0,19.54,-10.53,38.74,-18.96,75.43,39.0
952209,9890,32.05,39.0,18.1,-11.47,38.15,-20.15,74.03,39.0
952209,9891,30.57,39.0,17.38,-11.57,37.86,-20.31,74.08,39.0
952209,9892,29.02,39.0,16.31,-11.67,37.37,-20.58,73.08,39.0
952209,9893,26.91,39.0,15.91,-10.88,37.16,-19.52,73.03,39.0
952209,9894,25.2,39.0,14.81,-10.89,36.6,-19.53,71.72,39.0
952209,9895,23.98,39.0,14.08,-10.86,36.19,-19.45,70.77,39.0
952209,9896,22.02,39.0,12.97,-10.8,35.49,-19.36,69.37,39.0
952209,9897,20.69,39.0,12.28,-10.62,35.02,-19.03,68.26,39.0
952209,9898,19.17,39.0,11.16,-10.92,34.29,-19.04,66.36,39.0
952209,9899,18.16,39.0,10.81,-10.33,33.85,-18.42,65.3,39.0
952209,9900,16.82,39.0,9.88,-10.56,33.13,-18.5,63.73,39.0
952209,9901,15.72,39.0,9.23,-10.84,32.66,-18.55,62.92,39.0
952209,9902,14.41,39.0,8.52,-11.0,32.12,-18.57,62.11,39.0
952209,9903,13.65,39.0,8.05,-11.16,31.74,-18.69,61.48,39.0
952209,9904,12.56,39.0,7.19,-11.88,31.17,-19.23,60.51,39.0
952209,9905,12.01,39.0,6.71,-12.2,30.79,-19.54,59.79,39.0
952209,9906,10.73,39.0,5.89,-12.84,30.24,-19.95,59.01,39.0
952209,9907,10.35,39.0,5.51,-13.03,29.9,-20.08,58.1,39.0
952209,9908,9.12,39.0,4.97,-13.31,29.47,-20.08,57.69,39.0
952209,9909,8.76,39.0,4.67,-13.51,29.19,-20.19,57.05,39.0
952209,9910,7.99,39.0,4.33,-13.64,28.83,-20.13,56.49,39.0
952209,9911,7.61,39.0,4.04,-13.85,28.55,-20.26,55.92,39.0
952209,9912,6.91,39.0,3.7,-14.03,28.17,-20.32,55.37,39.0
952209,9913,6.4,39.0,3.44,-14.16,27.93,-20.37,55.0,39.0
952209,9914,5.76,39.0,3.09,-14.41,27.56,-20.45,54.4,39.0
952209,9915,5.37,39.0,2.8,-14.62,27.31,-20.64,53.95,39.0
952209,9916,4.61,39.0,2.47,-14.59,27.0,-20.44,53.35,39.0
952209,9917,4.07,39.0,2.15,-14.66,26.73,-20.45,52.78,39.0
952209,9918,3.1,39.0,1.69,-14.56,26.3,-20.11,51.81,39.0
952209,9919,2.53,39.0,1.34,-14.51,25.98,-19.93,50.94,39.0
952209,9920,1.33,39.0,0.77,-14.42,25.46,-19.63,49.9,39.0
952209,9921,0.64,39.0,0.34,-14.55,25.11,-19.65,49.12,39.0
952209,9922,-0.19,39.0,-0.17,-14.57,24.63,-19.44,47.9,39.0
952209,9923,-0.98,39.0,-0.47,-14.57,24.4,-19.31,47.66,39.0
952209,9924,-2.08,39.0,-0.91,-14.62,24.06,-19.19,47.27,39.0
952209,9925,-2.56,39.0,-1.25,-14.72,23.72,-19.15,46.4,39.0
952209,9926,-3.47,39.0,-1.67,-14.76,23.35,-19.08,45.82,39.0
