match_id,half,team_name,name,start,end
952209,2,France,IN_POSSESSION,38507,38522
952209,2,Netherland,OUT_POSSESSION,38507,38522
952209,2,Netherland,IN_POSSESSION,38523,38701
952209,2,France,OUT_POSSESSION,38523,38701
952209,2,France,IN_POSSESSION,38990,39075
952209,2,Netherland,OUT_POSSESSION,38990,39075
952209,2,Netherland,IN_POSSESSION,39076,39655
952209,2,France,OUT_POSSESSION,39076,39655
952209,2,France,IN_POSSESSION,39656,39665
952209,2,Netherland,OUT_POSSESSION,39656,39665
952209,2,Netherland,IN_POSSESSION,39666,39670
952209,2,France,OUT_POSSESSION,39666,39670
952209,2,France,IN_POSSESSION,39671,39671
952209,2,Netherland,OUT_POSSESSION,39671,39671
952209,2,France,IN_POSSESSION,39753,39761
952209,2,Netherland,OUT_POSSESSION,39753,39761
952209,2,Netherland,IN_POSSESSION,39762,39976
952209,2,France,OUT_POSSESSION,39762,39976
952209,2,France,IN_POSSESSION,39977,40039
952209,2,Netherland,OUT_POSSESSION,39977,40039
952209,2,Netherland,IN_POSSESSION,40040,40041
952209,2,France,OUT_POSSESSION,40040,40041
952209,2,France,IN_POSSESSION,40298,40396
952209,2,Netherland,OUT_POSSESSION,40298,40396
952209,2,Netherland,IN_POSSESSION,40397,40413
952209,2,France,OUT_POSSESSION,40397,40413
952209,2,France,IN_POSSESSION,40414,40520
952209,2,Netherland,OUT_POSSESSION,40414,40520
952209,2,Netherland,IN_POSSESSION,40521,40548
952209,2,France,OUT_POSSESSION,40521,40548
952209,2,France,IN_POSSESSION,40854,40870
952209,2,Netherland,OUT_POSSESSION,40854,40870
952209,2,Netherland,IN_POSSESSION,41911,42557
952209,2,France,OUT_POSSESSION,41911,42557
952209,2,Netherland,IN_POSSESSION,42655,42752
952209,2,France,OUT_POSSESSION,42655,42752
952209,2,France,IN_POSSESSION,42753,42794
952209,2,Netherland,OUT_POSSESSION,42753,42794
952209,2,Netherland,IN_POSSESSION,42795,42927
952209,2,France,OUT_POSSESSION,42795,42927
952209,2,France,IN_POSSESSION,42928,42932
952209,2,Netherland,OUT_POSSESSION,42928,42932
952209,2,Netherland,IN_POSSESSION,42933,43049
952209,2,France,OUT_POSSESSION,42933,43049
952209,2,France,IN_POSSESSION,43050,43071
952209,2,Netherland,OUT_POSSESSION,43050,43071
952209,2,Netherland,IN_POSSESSION,43072,43203
952209,2,France,OUT_POSSESSION,43072,43203
952209,2,France,IN_POSSESSION,43204,43302
952209,2,Netherland,OUT_POSSESSION,43204,43302
952209,2,Netherland,IN_POSSESSION,43303,43390
952209,2,France,OUT_POSSESSION,43303,43390
952209,2,France,IN_POSSESSION,43391,43454
952209,2,Netherland,OUT_POSSESSION,43391,43454
952209,2,Netherland,IN_POSSESSION,43455,43464
952209,2,France,OUT_POSSESSION,43455,43464
952209,2,France,IN_POSSESSION,43465,43473
952209,2,Netherland,OUT_POSSESSION,43465,43473
952209,2,Netherland,IN_POSSESSION,43474,43580
952209,2,France,OUT_POSSESSION,43474,43580
952209,2,France,IN_POSSESSION,43581,43586
952209,2,Netherland,OUT_POSSESSION,43581,43586
952209,2,Netherland,IN_POSSESSION,44223,44387
952209,2,France,OUT_POSSESSION,44223,44387
952209,2,France,IN_POSSESSION,44636,44710
952209,2,Netherland,OUT_POSSESSION,44636,44710
952209,2,Netherland,IN_POSSESSION,44711,44734
952209,2,France,OUT_POSSESSION,44711,44734
952209,2,France,IN_POSSESSION,44735,44749
952209,2,Netherland,OUT_POSSESSION,44735,44749
952209,2,Netherland,IN_POSSESSION,44750,44929
952209,2,France,OUT_POSSESSION,44750,44929
952209,2,France,IN_POSSESSION,44930,45006
952209,2,Netherland,OUT_POSSESSION,44930,45006
952209,2,Netherland,IN_POSSESSION,45007,45492
952209,2,France,OUT_POSSESSION,45007,45492
952209,2,Netherland,IN_POSSESSION,45660,45735
952209,2,France,OUT_POSSESSION,45660,45735
952209,2,France,IN_POSSESSION,45736,45782
952209,2,Netherland,OUT_POSSESSION,45736,45782
952209,2,Netherland,IN_POSSESSION,45783,45941
952209,2,France,OUT_POSSESSION,45783,45941
952209,2,France,IN_POSSESSION,45942,46128
952209,2,Netherland,OUT_POSSESSION,45942,46128
952209,2,Netherland,IN_POSSESSION,46129,46155
952209,2,France,OUT_POSSESSION,46129,46155
952209,2,France,IN_POSSESSION,46303,46414
952209,2,Netherland,OUT_POSSESSION,46303,46414
952209,2,France,IN_POSSESSION,47255,47266
952209,2,Netherland,OUT_POSSESSION,47255,47266
952209,2,France,IN_POSSESSION,47321,47375
952209,2,Netherland,OUT_POSSESSION,47321,47375
952209,2,Netherland,IN_POSSESSION,47376,47600
952209,2,France,OUT_POSSESSION,47376,47600
952209,2,France,IN_POSSESSION,47601,47618
952209,2,Netherland,OUT_POSSESSION,47601,47618
952209,2,Netherland,IN_POSSESSION,47619,47714
952209,2,France,OUT_POSSESSION,47619,47714
952209,2,France,IN_POSSESSION,47715,47734
952209,2,Netherland,OUT_POSSESSION,47715,47734
952209,2,Netherland,IN_POSSESSION,47735,47771
952209,2,France,OUT_POSSESSION,47735,47771
952209,2,France,IN_POSSESSION,47772,48041
952209,2,Netherland,OUT_POSSESSION,47772,48041
952209,2,Netherland,IN_POSSESSION,48374,48385
952209,2,France,OUT_POSSESSION,48374,48385
952209,2,France,IN_POSSESSION,48386,48526
952209,2,Netherland,OUT_POSSESSION,48386,48526
952209,2,Netherland,IN_POSSESSION,48527,48575
952209,2,France,OUT_POSSESSION,48527,48575
952209,2,Netherland,IN_POSSESSION,48629,49062
952209,2,France,OUT_POSSESSION,48629,49062
952209,2,France,IN_POSSESSION,49063,49066
952209,2,Netherland,OUT_POSSESSION,49063,49066
952209,2,Netherland,IN_POSSESSION,49285,49349
952209,2,France,OUT_POSSESSION,49285,49349
952209,2,Netherland,IN_POSSESSION,49353,49353
952209,2,France,OUT_POSSESSION,49353,49353
952209,2,France,IN_POSSESSION,49505,49534
952209,2,Netherland,OUT_POSSESSION,49505,49534
952209,2,Netherland,IN_POSSESSION,49535,49776
952209,2,France,OUT_POSSESSION,49535,49776
952209,2,France,IN_POSSESSION,49777,50080
952209,2,Netherland,OUT_POSSESSION,49777,50080
952209,2,Netherland,IN_POSSESSION,50081,50626
952209,2,France,OUT_POSSESSION,50081,50626
952209,2,France,IN_POSSESSION,50627,50634
952209,2,Netherland,OUT_POSSESSION,50627,50634
952209,2,Netherland,IN_POSSESSION,50635,50654
952209,2,France,OUT_POSSESSION,50635,50654
952209,2,France,IN_POSSESSION,50655,50760
952209,2,Netherland,OUT_POSSESSION,50655,50760
952209,2,Netherland,IN_POSSESSION,50761,51001
952209,2,France,OUT_POSSESSION,50761,51001
952209,2,Netherland,IN_POSSESSION,51147,51247
952209,2,France,OUT_POSSESSION,51147,51247
952209,2,France,IN_POSSESSION,51248,51251
952209,2,Netherland,OUT_POSSESSION,51248,51251
952209,2,Netherland,IN_POSSESSION,51252,51266
952209,2,France,OUT_POSSESSION,51252,51266
952209,2,Netherland,IN_POSSESSION,51405,51455
952209,2,France,OUT_POSSESSION,51405,51455
952209,2,Netherland,IN_POSSESSION,51598,51682
952209,2,France,OUT_POSSESSION,51598,51682
952209,2,France,IN_POSSESSION,51683,51694
